Id,Name,Text,type,all_points,X,Y,RadiusX,RadiusY,Width,Height,all_transforms
11286,"undefined","Normal Fallopian Tube (Fimbriae)","Polyline","25831.580,17638.949 25831.580,17513.400 25894.350,17450.619 25957.131,17356.461 26082.680,17293.680 26365.180,17199.510 26396.570,17168.131 26459.340,17136.740 26522.119,17073.961 26553.510,17073.961 26616.289,17042.570 26679.061,17042.570 26867.391,16917.020 26898.779,16917.020 26930.170,16854.240 27055.721,16854.240 27055.721,16822.850 27118.500,16822.850 27149.891,16791.461 27181.279,16791.461 27212.670,16760.080 27275.439,16728.689 27463.770,16540.359 27495.160,16540.359 27526.551,16508.971 27526.551,16477.580 27620.711,16446.189 27683.490,16414.801 27777.660,16383.420 27840.430,16383.420 27997.369,16320.640 28122.930,16289.250 28279.869,16163.700 28374.039,16132.310 28436.811,16132.310 28530.980,16069.530 28530.980,16038.140 28625.141,16006.760 28687.920,15943.980 28782.080,15881.200 28844.859,15818.430 28939.029,15755.650 29001.801,15724.260 29064.580,15692.870 29095.971,15692.870 29158.740,15630.090 29252.910,15630.090 29441.240,15567.320 29504.020,15535.930 29566.789,15441.770 29755.119,15378.990 29786.510,15316.210 29880.680,15284.820 30006.230,15190.660 30194.561,15033.720 30257.340,14908.160 30288.730,14908.160 30288.730,14751.220 30320.109,14719.830 30320.109,14657.060 30382.891,14657.060 30539.830,14562.890 30759.551,14374.560 30853.721,14154.840 30853.721,12773.750 30916.490,12585.420 30916.490,11298.500 30885.109,11172.950 30853.721,11016.000 30790.939,10890.450 30790.939,10733.510 30759.551,10670.730 30728.160,10576.570 30728.160,10482.400 30696.770,10388.240 30634.000,10231.290 30602.609,10137.130 30602.609,9980.190 30571.221,9980.190 30539.830,9948.800 30477.061,9854.630 30445.670,9791.860 30445.670,9760.470 30382.891,9697.690 30382.891,9572.140 30351.500,9477.970 30288.730,9383.810 30257.340,9352.420 30069.010,9352.420 30351.500,9352.420 30414.279,9258.250 30445.670,9226.870 30445.670,8787.430 30414.279,8787.430 30414.279,8724.650 30351.500,8661.880 30288.730,8536.320 30225.949,8442.160 30194.561,8285.220 30100.400,8191.050 30069.010,8096.890 30037.619,8065.500 30006.230,7971.330 29974.840,7908.550 29974.840,7877.170 29943.449,7845.780 29880.680,7814.390 29786.510,7720.230 29786.510,7626.060 29566.789,7406.340 29409.850,7312.180 29284.301,7249.400 29001.801,7155.230 28876.250,7092.460 28782.080,7061.070 28750.699,7029.680 28656.529,7029.680 28530.980,6998.290 28468.199,6998.290 28405.420,6935.520 28311.260,6935.520 28154.320,6904.130 27965.990,6841.350 27746.270,6841.350 27652.100,6778.570 27557.939,6778.570 27463.770,6747.190 27401.000,6747.190 27212.670,6684.410 27181.279,6684.410 27087.109,6621.630 26930.170,6558.850 26710.449,6433.300 26490.730,6276.360 26176.850,6088.030 26019.910,5962.480 25831.580,5774.150 25737.410,5711.370 25611.859,5648.590 25517.689,5554.430 25454.920,5554.430 25360.750,5523.040 25329.359,5523.040 25266.590,5491.650 25235.199,5460.260 25141.029,5397.490 25078.260,5397.490 24889.930,5240.540 24764.369,5209.160 24638.820,5114.990 24544.650,5052.210 24513.270,5020.820 24387.711,4926.660 24199.381,4863.880 24105.221,4769.720 23948.270,4706.940 23885.500,4706.940 23728.561,4644.160 23634.391,4581.390 23508.840,4550.000 23446.061,4550.000 23383.279,4487.220 23320.510,4487.220 23289.119,4455.830 23226.340,4455.830 23132.180,4393.060 23006.619,4361.670 22943.850,4298.890 22849.680,4236.120 22786.910,4204.730 22692.740,4173.340 22629.961,4110.560 22504.410,4047.790 22347.471,3985.010 22033.580,3702.510 21813.869,3420.020 21656.920,3263.080 21468.590,3043.360 21374.430,2886.420 21280.260,2760.860 21280.260,2635.310 21217.490,2541.140 21217.490,2478.370 21186.100,2352.810 21186.100,2101.710 21217.490,2070.320 21280.260,2038.930 21311.650,2007.540 21468.590,1976.150 21562.760,1881.990 21782.480,1756.430 22221.910,1536.720 22441.631,1379.770 22504.410,1317.000 22598.570,1285.610 22661.350,1254.220 22755.520,1191.440 22849.680,1097.280 23320.510,783.390 23383.279,720.620 23446.061,689.230 23540.230,626.450 23603.000,595.060 23854.109,595.060 23885.500,532.290 23979.660,500.900 24230.770,438.120 24324.939,343.960 24419.100,343.960 24481.881,312.570 24576.039,281.180 24670.211,281.180 24795.760,218.400 24858.539,218.400 25046.869,124.240 31355.930,124.240 31983.699,281.180 32109.260,343.960 32266.199,375.350 32360.359,375.350 32517.301,438.120 32548.689,469.510 32705.631,532.290 32831.180,563.680 32925.352,563.680 32988.129,626.450 33082.289,657.840 33207.852,689.230 33364.789,783.390 33490.340,877.560 33615.891,940.340 33898.391,1128.670 34118.109,1379.770 34243.660,1473.940 34431.988,1662.270 34588.930,1850.600 34745.871,1976.150 34902.820,2133.090 35059.762,2321.420 35216.699,2541.140 35342.250,2698.090 35561.980,3011.970 35718.922,3294.460 35813.078,3514.180 36032.801,3828.070 36126.961,4047.790 36346.691,4424.450 36566.398,4769.720 37068.609,5679.980 37256.941,6119.420 37319.719,6370.520 37445.281,6621.630 37539.441,6872.740 37664.988,7092.460 37696.379,7218.010 37759.160,7312.180 37759.160,7406.340 37947.488,7657.450 37978.879,7783.000 38135.820,8096.890 38167.211,8222.440 38418.309,8724.650 38481.090,8881.590 38575.262,9101.310 38638.031,9383.810 38732.199,9603.530 38763.590,9729.080 38794.980,9886.020 38826.359,9917.410 38826.359,10074.350 38857.762,10199.910 38857.762,10356.850 38889.141,10545.180 38983.309,10921.840 39014.699,11078.780 39014.699,11204.340 39077.469,11392.660 39171.641,11580.990 39171.641,11737.940 39234.410,11863.490 39328.578,12114.600 39359.969,12208.760 39422.738,12271.540 39422.738,12365.700 39485.520,12428.480 39516.910,12522.650 39516.910,12554.030 39548.301,12585.420 39579.680,12648.200 39579.680,12710.980 39705.238,12836.530 39705.238,12899.310 39736.629,12930.700 39830.789,13087.640 39830.789,13181.800 39893.570,13275.970 39893.570,13401.520 39956.352,13527.070 39956.352,15567.320 39893.570,15787.040 39862.180,15912.590 39799.410,16069.530 39736.629,16163.700 39611.070,16414.801 39548.301,16571.750 39454.129,16665.910 39391.352,16791.461 39297.191,16885.631 39203.020,17042.570 39108.859,17136.740 38920.531,17262.289 38826.359,17356.461 38543.871,17513.400 38418.309,17670.340 38167.211,17827.279 37978.879,17952.840 37821.941,18109.779 37633.609,18203.939 37508.051,18329.490 37288.340,18486.439 37131.398,18580.600 36786.121,18768.930 36597.789,18863.100 36315.289,19020.039 36064.191,19114.199 35875.859,19208.369 35656.141,19271.150 35405.031,19333.920 35185.309,19365.311 34996.980,19396.699 34777.270,19459.480 34400.602,19553.641 34055.328,19616.420 33678.672,19679.199 33521.730,19710.580 33302.012,19710.580 33270.621,19741.971 33050.910,19741.971 32925.352,19773.359 32737.020,19773.359 32454.520,19867.529 32360.359,19867.529 32172.029,19930.301 32077.859,19993.080 31889.529,19993.080 31826.760,20055.859 31669.811,20087.240 31512.869,20150.020 31355.930,20150.020 31261.770,20212.801 31042.051,20212.801 30916.490,20244.189 29504.020,20244.189 29158.740,20150.020 28844.859,20087.240 28625.141,20024.471 28185.699,19836.141 27840.430,19679.199 27620.711,19647.811 27526.551,19585.029 27338.221,19553.641 27244.051,19490.859 27149.891,19459.480 26867.391,19271.150 26616.289,19082.820 26522.119,18957.260 26239.631,18674.770 26176.850,18549.211 26114.070,18392.270 26051.301,18298.109 26051.301,18235.330 26019.910,18141.160 26019.910,18078.391 25957.131,17984.221 25925.740,17890.061 25925.740,17795.891 25862.971,17733.119 25862.971,17419.230 25925.740,17387.840 25957.131,17356.461 26145.461,17262.289 26208.240,17199.510 26333.789,17199.510",-1,-1,-1,-1,-1,-1,-1
11287,"undefined","Fallopian Tube [Tube] with p53 signatures","Polyline","18967.170,10616.350 19014.221,10616.350 19124.000,10569.300 19155.369,10522.250 19186.740,10443.840 19233.779,10412.470 19280.830,10271.320 19312.199,10224.270 19312.199,10192.900 19343.570,10130.170 19390.619,9957.660 19421.990,9910.610 19421.990,9879.240 19453.350,9785.140 19500.400,9738.090 19516.080,9706.720 19531.770,9659.670 19578.820,9612.620 19578.820,9565.570 19610.180,9549.890 19688.600,9424.420 19719.971,9393.060 19767.020,9361.690 19782.699,9298.960 19829.750,9267.590 19908.170,9173.490 19939.529,9142.120 19970.900,9063.710 19986.580,9032.340 20017.949,8985.290 20096.369,8906.870 20112.051,8859.820 20143.420,8797.090 20174.779,8750.040 20206.150,8718.670 20237.520,8671.620 20268.881,8608.890 20315.930,8546.160 20362.980,8499.110 20378.670,8467.740 20410.029,8436.370 20425.721,8389.320 20472.770,8373.640 20519.820,8326.590 20723.699,8169.760 20755.070,8154.070 20802.119,8138.390 20880.529,8091.340 21021.680,8028.610 21115.779,8012.920 21225.570,7997.240 21852.900,7997.240 21978.359,8028.610 22009.730,8028.610 22056.779,8059.970 22213.609,8107.020 22292.029,8122.710 22370.449,8154.070 22495.910,8154.070 22542.961,8185.440 22762.529,8185.440 22809.580,8169.760 22872.311,8154.070 22903.680,8154.070 22950.730,8122.710 22997.779,8122.710 23076.199,8044.290 23123.250,8044.290 23170.301,7997.240 23201.660,7981.560 23217.350,7981.560 23233.029,7965.870 23248.711,7965.870 23280.080,7934.510 23311.449,7934.510 23389.859,7887.460 23483.961,7856.090 23562.381,7824.730 23640.801,7777.670 23734.900,7746.310 23797.631,7714.940 23891.730,7652.210 23954.461,7605.160 24111.289,7526.740 24142.660,7526.740 24189.711,7495.380 24236.760,7479.690 25146.391,7479.690 25209.131,7495.380 25271.859,7526.740 25365.961,7526.740 25413.010,7558.110 25585.529,7620.840 25663.939,7620.840 25695.311,7636.520 25820.779,7683.570 25899.189,7699.260 25977.609,7730.620 26071.711,7777.670 26181.490,7824.730 26322.641,7856.090 26416.740,7871.770 26526.520,7934.510 26573.570,7981.560 26589.260,8012.920 26636.311,8059.970 26699.039,8154.070 26746.090,8201.120 26777.461,8279.540 26855.869,8357.960 26902.920,8420.690 26918.609,8452.060 26949.971,8483.420 27012.711,8499.110 27028.391,8514.790 27059.760,8530.470 27200.910,8530.470 27263.641,8577.520 27420.471,8577.520 27498.891,8608.890 27702.770,8608.890 27734.141,8640.260 27812.561,8640.260 27843.920,8655.940 27890.971,8655.940 27953.711,8687.310 28032.119,8687.310 28141.910,8702.990 28251.689,8702.990 28361.471,8734.360 28486.939,8781.410 28565.359,8781.410 28596.721,8812.770 28643.770,8828.460 28675.141,8859.820 28737.869,8891.190 28816.289,8938.240 28847.650,8938.240 28894.699,8985.290 28957.439,9032.340 29004.490,9048.020 29177.010,9189.170 29286.789,9251.910 29333.840,9298.960 29380.891,9314.640 29396.570,9346.010 29412.260,9346.010 29443.619,9361.690 29553.400,9471.470 29725.920,9691.040 29804.340,9769.460 29804.340,9800.820 29851.391,9847.870 29867.070,9894.920 29898.439,9957.660 29914.119,9973.340 29914.119,10020.390 29945.490,10067.440 29945.490,10098.810 29992.539,10145.850 30008.221,10192.900 30008.221,10287.000 30023.900,10302.690 30023.900,10318.370 30039.590,10365.420 30039.590,10443.840 30055.270,10475.200 30055.270,10867.290 30039.590,10882.970 30039.590,10898.650 30023.900,10914.340 30008.221,10961.390 30008.221,10977.070 29992.539,11008.440 29992.539,11039.800 29961.170,11071.170 29945.490,11102.540 29945.490,11149.590 29882.760,11212.320 29882.760,11228.000 29867.070,11259.370 29867.070,11290.740 29851.391,11322.100 29835.699,11322.100 29835.699,11337.790 29804.340,11369.150 29694.551,11478.940 29631.820,11525.990 29616.141,11525.990 29584.770,11557.350 29522.039,11573.040 29490.670,11588.720 29474.990,11588.720 29427.939,11620.090 29412.260,11635.770 28408.520,11635.770 28345.789,11588.720 28157.590,11588.720 28079.170,11557.350 28016.439,11541.670 27938.020,11541.670 27890.971,11510.300 27781.189,11510.300 27749.820,11494.620 27655.721,11494.620 27624.359,11463.250 27545.939,11463.250 27514.570,11447.570 27232.270,11447.570 27185.221,11416.200 27059.760,11416.200 27028.391,11384.840 26997.020,11369.150 26949.971,11369.150 26934.289,11337.790 26902.920,11337.790 26887.240,11322.100 26871.561,11322.100 26840.189,11290.740 26824.510,11259.370 26777.461,11259.370 26761.770,11243.690 26306.961,11243.690 26244.221,11259.370 26118.760,11306.420 26040.340,11353.470 25993.289,11369.150 25914.881,11369.150 25883.510,11400.520 25773.730,11400.520 25695.311,11431.890 25616.891,11447.570 25554.160,11478.940 25491.430,11494.620 25460.061,11494.620 25381.641,11510.300 25334.590,11525.990 25240.490,11525.990 25193.439,11557.350 25115.029,11557.350 25052.289,11573.040 24958.189,11573.040 24895.461,11588.720 24848.410,11588.720 24785.680,11604.400 24691.580,11635.770 24566.109,11651.450 24472.010,11698.500 24346.539,11729.870 24283.811,11729.870 24205.400,11776.920 24142.660,11808.290 23938.779,11933.750 23907.410,11933.750 23860.359,11980.800 23797.631,12012.170 23766.260,12043.540 23750.580,12043.540 23703.529,12090.590 23672.160,12090.590 23625.109,12106.270 23562.381,12106.270 23499.650,12121.950 22935.051,12121.950 22903.680,12106.270 21884.260,12106.270 21758.801,12043.540 21586.279,11996.490 21476.500,11980.800 21413.760,11965.120 21335.350,11918.070 21288.301,11918.070 21241.250,11886.700 20896.221,11886.700 20755.070,11839.650 20676.650,11792.600 20598.230,11761.240 20535.500,11729.870 20378.670,11635.770 20284.570,11557.350 20159.100,11478.940 20096.369,11431.890 20065.000,11416.200 20002.270,11353.470 19970.900,11337.790 19923.850,11306.420 19908.170,11290.740 19876.801,11275.050 19861.119,11275.050 19829.750,11259.370 19782.699,11228.000 19767.020,11228.000 19719.971,11212.320 19641.551,11180.950 19610.180,11149.590 19578.820,11149.590 19516.080,11086.850 19484.721,11039.800 19359.250,10914.340 19343.570,10867.290 19327.881,10835.920 19327.881,10773.190 19312.199,10741.820 19312.199,10663.400 19280.830,10632.040 19280.830,10004.700 19327.881,9973.340 19327.881,9957.660 19374.930,9926.290 19390.619,9910.610 19453.350,9879.240 19500.400,9847.870 19516.080,9832.190 19516.080,9816.510",-1,-1,-1,-1,-1,-1,-1
11288,"undefined","Normal Fallopian Tube","Polyline","13226.780,15842.360 13244.370,15666.400 13244.370,14329.120 13279.560,14276.330 13279.560,14205.950 13314.750,14135.570 13332.350,14082.780 13367.540,14029.990 13402.730,13924.420 13437.930,13889.220 13561.100,13642.880 13631.480,13537.310 13684.270,13466.930 13701.860,13431.730 13754.650,13378.950 13772.250,13378.950 13807.440,13326.160 13825.030,13326.160 13842.630,13290.970 13877.820,13273.370 14388.100,13273.370 14476.080,13290.970 14581.650,13326.160 14652.030,13378.950 14757.610,13466.930 14863.180,13537.310 15039.140,13625.290 15162.310,13678.070 15303.080,13748.460 15443.850,13801.250 15602.210,13854.030 15707.780,13906.820 15795.760,13942.010 15866.140,13942.010 15936.530,13977.200 16059.700,13994.800 16130.080,13994.800 16270.850,14029.990 16358.830,14029.990 16499.590,14082.780 16605.170,14100.370 16693.150,14135.570 16816.320,14153.160 16886.699,14153.160 17168.230,14205.950 17309.000,14205.950 17344.189,14223.540 17361.789,14223.540 17449.770,14276.330 17484.961,14293.930 17555.340,14311.520 17643.320,14364.310 17696.109,14381.910 17784.090,14417.100 17924.850,14522.670 18012.830,14593.060 18223.980,14716.230 18329.551,14786.610 18417.529,14821.800 18470.320,14874.590 18558.301,14927.380 18628.680,14997.760 18699.070,15050.550 18875.020,15226.500 18927.811,15314.480 18963.000,15384.870 19015.789,15472.850 19050.980,15508.040 19068.580,15543.230 19103.770,15596.020 19121.369,15648.800 19156.561,15684.000 19209.340,15789.570 19244.539,15877.550 19262.131,15930.340 19262.131,16053.510 19279.730,16088.700 19297.320,16159.080 19332.510,16229.460 19332.510,16282.250 19385.301,16405.420 19385.301,16423.020 19455.689,16528.590 19490.881,16634.170 19614.051,16792.529 19666.830,16898.100 19702.029,16950.891 19754.811,17056.471 19807.600,17091.660 19842.789,17162.039 19860.391,17179.641 19913.180,17250.020 19930.770,17302.811 19965.961,17338.000 19965.961,17373.189 20001.150,17425.980 20001.150,17443.570 20018.750,17478.770 20018.750,17496.359 20036.350,17601.939 20036.350,18252.980 20018.750,18340.961 20001.150,18552.109 19983.561,18640.090 19983.561,18728.070 19948.369,18780.850 19930.770,18851.240 19895.580,18921.619 19895.580,18956.811 19860.391,19115.170 19825.199,19220.750 19807.600,19238.340 19807.600,19326.320 19754.811,19379.109 19702.029,19484.689 19614.051,19555.070 19526.070,19695.830 19473.279,19731.029 19402.900,19819.010 19244.539,19977.369 19191.750,19994.961 19068.580,20118.131 18998.189,20170.920 18892.619,20223.711 18769.449,20311.689 18681.471,20399.670 18628.680,20417.260 18593.490,20452.449 18558.301,20470.051 18505.510,20487.650 18452.730,20522.840 18417.529,20540.430 18364.750,20540.430 18311.961,20593.221 18206.381,20593.221 18100.811,20628.410 18030.430,20628.410 17977.641,20663.600 14124.160,20663.600 14000.990,20628.410 13965.800,20610.820 13842.630,20610.820 13825.030,20593.221 13807.440,20593.221 13772.250,20558.029 13719.460,20522.840 13701.860,20487.650 13666.670,20434.859 13613.880,20382.070 13613.880,20346.881 13596.290,20311.689 13578.690,20258.900 13578.690,20223.711 13561.100,20170.920 13561.100,20082.939 13543.500,19994.961 13543.500,18939.221 13596.290,18745.660 13596.290,18446.529 13631.480,18323.359 13631.480,17250.020 13613.880,17179.641 13596.290,17126.850 13561.100,17056.471 13508.310,16986.080 13473.120,16915.699 13473.120,16880.510 13420.330,16810.131 13385.140,16757.340 13385.140,16739.740 13349.950,16669.359 13314.750,16563.779 13314.750,16511.000 13244.370,16440.609 13244.370,16194.270 13191.580,16141.490 13191.580,16000.720 13173.990,15930.340 13173.990,15613.610 13191.580,15578.420 13191.580,15508.040 13226.780,15437.650 13226.780,15420.060 13261.970,15384.870 13261.970,15314.480",-1,-1,-1,-1,-1,-1,-1
11289,"undefined","Fallopian Tube (Fimbriae) with p53 signatrues","Polyline","5528.010,8179.310 5508.260,8179.310 5429.240,8208.950 5389.730,8208.950 5350.220,8228.700 5152.670,8228.700 5103.280,8208.950 5044.010,8179.310 5014.380,8169.430 4994.620,8139.800 4935.360,8110.170 4836.580,8031.150 4797.070,8011.390 4678.540,7843.470 4668.660,7813.840 4639.030,7784.210 4619.280,7744.700 4599.520,7695.310 4569.890,7596.530 4550.130,7566.900 4540.260,7537.270 4540.260,7487.880 4520.500,7418.740 4500.750,7379.230 4461.230,7260.700 4441.480,7221.190 4441.480,7152.040 4421.720,7132.290 4411.850,7112.530 4411.850,7082.900 4392.090,7033.510 4392.090,6974.250 4372.340,6914.980 4372.340,6875.470 4362.460,6845.840 4362.460,6450.730 4342.700,6401.350 4342.700,6253.180 4332.830,6223.550 4332.830,5877.830 4362.460,5798.810 4392.090,5739.550 4411.850,5719.790 4421.720,5680.280 4471.110,5611.140 4500.750,5581.510 4540.260,5532.120 4639.030,5433.340 4757.560,5344.450 4816.830,5314.810 4816.830,5304.940 4836.580,5295.060 4846.460,5285.180 4856.340,5285.180 4876.090,5265.420 4885.970,5265.420 4935.360,5245.670 4964.990,5216.040 4984.750,5216.040 4994.620,5206.160 5004.500,5206.160 5024.260,5196.280 5053.890,5196.280 5073.650,5176.530 5399.610,5176.530 5419.360,5186.400 5429.240,5196.280 5458.870,5196.280 5537.890,5186.400 5567.520,5146.890 5597.160,5097.510 5597.160,5028.360 5616.910,4978.980 5626.790,4899.950 5626.790,4583.870 5607.030,4544.360 5607.030,3961.580 5616.910,3931.950 5626.790,3912.200 5646.550,3892.440 5666.300,3843.050 5705.810,3803.540 5725.570,3773.910 5824.340,3675.130 5844.100,3635.620 5853.970,3625.750 5873.730,3625.750 5903.360,3605.990 6002.140,3576.360 6061.400,3546.720 6140.420,3517.090 6219.440,3497.340 6377.490,3438.070 6397.240,3428.190 6407.120,3428.190 6426.870,3408.440 6515.770,3378.810 6634.300,3378.810 6713.320,3359.050 6782.470,3359.050 6851.610,3349.170 6901.000,3329.420 7128.180,3329.420 7266.470,3368.930 7335.610,3398.560 7355.370,3398.560 7394.880,3428.190 7552.920,3517.090 7602.310,3536.850 7740.590,3605.990 7819.610,3635.620 7878.880,3665.260 7948.020,3694.890 7967.780,3694.890 8017.170,3714.640 8036.920,3724.520 8056.680,3744.280 8086.310,3764.030 8135.700,3773.910 8175.210,3813.420 8194.960,3823.300 8224.590,3852.930 8254.230,3872.690 8343.130,3961.580 8372.760,4001.090 8422.150,4040.600 8550.560,4178.890 8629.580,4277.670 8688.840,4327.050 8757.980,4406.070 8856.760,4504.850 8916.030,4593.750 9034.560,4732.040 9083.940,4811.060 9182.720,4949.340 9212.350,4978.980 9251.860,5028.360 9301.250,5048.120 9321.010,5077.750 9350.640,5087.630 9409.900,5127.140 9439.540,5156.770 9498.800,5196.280 9646.970,5324.690 9735.870,5413.590 9814.890,5482.730 9913.660,5581.510 10130.970,5828.450 10180.360,5877.830 10249.500,5956.860 10308.770,5996.370 10397.660,6105.020 10447.050,6154.410 10565.580,6332.200 10595.220,6351.960 10614.970,6391.470 10684.110,6460.610 10703.870,6490.250 10713.750,6490.250 10733.500,6529.760 10763.130,6549.510 10763.130,6569.270 10792.770,6598.900 10881.670,6717.430 10940.930,6806.330 10980.440,6835.960 11019.950,6875.470 11059.460,6934.740 11089.090,6964.370 11158.240,7073.020 11187.870,7102.660 11237.260,7181.680 11247.140,7221.190 11326.160,7319.960 11355.790,7389.110 11375.540,7418.740 11405.180,7487.880 11434.810,7655.800 11434.810,7952.130 11424.930,8001.520 11405.180,8050.900 11375.540,8090.410 11345.910,8149.680 11326.160,8179.310 11306.400,8218.820 11237.260,8317.600 11207.630,8347.230 11158.240,8386.740 11118.730,8426.250 11089.090,8446.010 11049.580,8465.760 11029.830,8485.520 11000.200,8505.270 10970.560,8515.150 10931.050,8534.910 10486.560,8534.910 10397.660,8515.150 10249.500,8446.010 10140.850,8406.500 10121.090,8386.740 10101.340,8386.740 10081.580,8357.110 9982.800,8297.840 9943.290,8248.460 9893.910,8228.700 9834.640,8199.070 9755.620,8139.800 9656.840,8110.170 9449.420,8031.150 9400.030,8021.270 9321.010,7971.880 9261.740,7952.130 9172.840,7902.740 9093.820,7853.350 9014.800,7774.330 8896.270,7695.310 8787.620,7616.290 8669.090,7507.640 8580.190,7398.980 8353.000,7171.800 8293.740,7142.170 8234.470,7102.660 8224.590,7102.660 8204.840,7092.780 8145.570,7073.020 8115.940,7043.390 8066.550,7023.630 8007.290,6964.370 7967.780,6944.610 7938.140,6914.980 7898.630,6895.230 7859.120,6855.720 7829.490,6845.840 7819.610,6826.080 7799.860,6816.210 7770.230,6786.570 7770.230,6776.700 7740.590,6766.820 7740.590,6756.940 7720.840,6756.940 7691.210,6737.180 7473.900,6737.180 7444.270,6747.060 7444.270,6766.820 7424.510,6826.080 7424.510,6865.590 7394.880,6924.860 7394.880,6964.370 7385.000,7043.390 7375.120,7073.020 7375.120,7102.660 7365.250,7132.290 7365.250,7142.170 7355.370,7161.920 7335.610,7221.190 7325.730,7240.940 7256.590,7310.090 7128.180,7359.470 7078.790,7369.350 6989.900,7398.980 6772.590,7458.250 6733.080,7458.250 6525.650,7517.510 6426.870,7586.660 6387.360,7626.170 6367.610,7665.680 6337.980,7705.190 6278.710,7803.960 6258.960,7823.720 6239.200,7853.350 6209.570,7912.620 6189.810,7932.370 6150.300,7962.010 6130.550,7991.640 6091.040,8021.270 6071.280,8041.030 6012.020,8070.660 5982.380,8090.410 5942.870,8090.410 5933.000,8110.170 5883.610,8110.170 5873.730,8120.050 5774.950,8120.050 5745.320,8139.800 5695.930,8139.800 5547.770,8169.430 5488.500,8169.430 5468.750,8189.190 5439.120,8189.190",-1,-1,-1,-1,-1,-1,-1
20242,"1 | Full ROI","1 | Full ROI","Polygon","23518.260,8918.439 23512.551,8891.382 23529.773,8873.408 23538.061,8863.616 23557.885,8841.059 23580.299,8824.933 23590.057,8804.989 23611.010,8788.000 23636.564,8770.467 23658.986,8743.325 23685.506,8733.712 23698.150,8748.547 23666.418,8778.343 23645.463,8795.333 23630.238,8817.348 23609.010,8838.257 23586.104,8861.439 23558.213,8890.652 23554.084,8906.173 23535.523,8910.698",-1,-1,-1,-1,-1,-1,"0.04235797319130107,0.5842600910054961,-6360.776179285036,-0.604843975172384,0.03094239665030807,24456.228819837444,0,0,1"
20243,"2 | Full ROI","2 | Full ROI","Polygon","23509.400,8934.131 23546.111,8919.393 23550.330,8905.223 23570.176,8884.729 23603.182,8851.371 23645.662,8804.139 23664.283,8789.181 23688.701,8768.145 23727.922,8803.977 23691.236,8845.132 23637.953,8877.347 23596.014,8918.205 23549.816,8938.012 23514.066,8959.209",-1,-1,-1,-1,-1,-1,"0.05204340814928128,0.5793385178475392,-6404.492716301658,-0.6145931499661414,0.032683804378977825,24656.36513218508,0,0,1"
20244,"3 | Full ROI","3 | Full ROI","Polygon","20568.824,12040.871 20555.211,12034.924 20542.852,12013.238 20516.301,12014.115 20490.754,11976.178 20510.738,11964.141 20507.822,11947.242 20492.410,11921.603 20538.393,11888.029 20552.008,11893.978 20545.613,11917.425 20552.582,11923.742 20579.510,11913.773 20592.020,11917.254 20616.465,11909.018 20643.893,11916.063 20667.260,11933.891 20689.271,11940.744 20690.049,11951.092 20678.615,11965.254 20669.664,11977.684 20647.477,11989.643 20632.859,11993.372 20626.791,11994.370 20632.383,12004.889 20618.117,12014.701 20602.221,12020.206 20591.541,12030.753 20587.529,12040.322",-1,-1,-1,-1,-1,-1,"0.025092127118368848,0.6017159772093725,-6726.936480806653,-0.6061461137625802,0.021398203251589705,24941.008944277062,0,0,1"
20245,"4 | Full ROI","4 | Full ROI","Polygon","15314.988,18828.264 15369.156,18913.816 15284.399,18957.801 15212.358,19007.830 15177.663,19047.242 15188.216,19112.615 15128.544,19076.738 15119.486,19020.977 15129.698,18978.070 15153.147,18936.871 15217.899,18906.439 15269.423,18861.676",-1,-1,-1,-1,-1,-1,"0.02279162388344163,0.6036117699380333,-6834.787136366398,-0.6257019408142672,0.01414999403047345,25391.852042354054,0,0,1"
20246,"5 | Full ROI","5 | Full ROI","Polygon","21615.166,10514.876 21582.926,10476.925 21614.975,10442.982 21663.115,10371.304 21702.736,10348.827 21755.498,10320.453 21790.488,10331.350 21815.363,10314.710 21831.596,10313.150 21840.199,10340.247 21861.670,10355.948 21830.838,10368.006 21775.063,10391.475 21717.010,10392.494 21690.729,10404.288 21680.000,10429.445 21660.219,10478.226",-1,-1,-1,-1,-1,-1,"0.025432341853103176,0.6082276292570178,-7038.701244814441,-0.6029734373844087,0.022800658947824407,24809.38199670529,0,0,1"
20247,"6 | Full ROI","6 | Full ROI","Polygon","24116.980,11134.031 24125.604,11104.918 24150.354,11033.055 24162.604,10998.842 24154.254,10985.431 24144.680,10953.752 24124.984,10931.417 24100.350,10913.348 24084.238,10894.949 24059.904,10886.787 24020.342,10870.572 24003.242,10868.085 23988.959,10862.658 23963.633,10851.188 23938.084,10836.366 23873.229,10809.362 23865.488,10848.821 23902.168,10859.818 23939.857,10879.441 23976.166,10895.597 24036.510,10917.354 24093.861,10957.995 24118.801,11018.707 24119.385,11041.200 24101.844,11083.802 24080.039,11104.091 24078.174,11129.883",-1,-1,-1,-1,-1,-1,"0.04486300375276645,0.5871609134180978,-6524.2955108431415,-0.620420047849565,0.010662103378086972,25851.170609668407,0,0,1"
