Id,Name,Text,type,all_points,X,Y,RadiusX,RadiusY,Width,Height,all_transforms
8752,"undefined","","Polyline","3380.660,371.200 4366.430,596.520 4591.750,652.850 4845.230,737.350 5098.720,878.170 5183.210,962.670 5324.040,1159.820 5605.690,1666.790 5774.670,1948.440 5943.660,2286.410 6337.970,3384.840 6422.470,3722.820 6478.800,3919.980 6535.130,4426.940 6535.130,5159.230 6450.630,5469.040 6366.140,5638.030 6281.640,5863.350 5915.500,6229.490 5831.000,6285.820 5549.360,6539.310 4986.060,7102.600 4619.920,7553.240 4535.420,7637.740 4535.420,7694.070 4366.430,7947.550 4281.940,8060.210 4084.780,8398.190 4056.620,8454.520 3915.790,8651.670 3803.140,8764.330 3774.970,8876.990 3605.980,9045.980 3465.160,9158.640 3408.830,9271.300 3183.510,9440.290 3155.340,9496.620 3099.010,9524.780 3014.520,9609.280 2817.370,9778.260 2732.870,9806.430 2620.210,9890.920 2366.730,10144.410 2225.900,10257.070 2000.580,10482.390 1887.930,10623.210 1747.100,10764.030 1606.280,10933.020 1465.450,11073.850 1380.960,11130.180 1099.310,11411.830 1042.980,11552.650 930.320,11749.800 873.990,11890.630 789.500,12031.450 789.500,12087.780 733.170,12172.280 733.170,12200.440 648.670,12425.760 620.510,12482.090 620.510,12538.420 564.180,12707.410 564.180,12876.400 592.340,12932.730 592.340,13101.720 620.510,13158.050 705.000,13439.700 705.000,14566.290 733.170,14650.780 733.170,14707.110 761.330,14791.610 761.330,15016.930 789.500,15073.260 845.830,15298.580 845.830,15326.740 902.150,15636.550 930.320,15721.050 958.480,15946.370 1014.810,16143.520 1071.140,16312.510 1127.470,16425.170 1211.970,16565.990 1240.130,16565.990 1380.960,16734.980 1521.780,16819.480 1606.280,16903.971 1634.440,16903.971 1887.930,17044.801 1972.420,17072.961 2085.080,17129.289 2169.570,17157.461 2254.070,17213.779 2338.560,17241.949 2451.220,17270.109 2620.210,17326.449 3380.660,17495.430 3690.480,17523.600 3915.790,17551.760 4310.100,17551.760 4507.260,17579.930 4929.730,17720.750 5098.720,17833.410 5155.050,17861.580 5239.540,17917.910 5493.030,18115.061 5633.850,18199.561 5690.180,18255.891 5859.170,18396.711 6478.800,18931.840 6704.110,19100.830 6844.940,19213.490 7267.410,19495.141 7549.060,19607.801 7661.720,19664.131 7802.540,19748.619 8056.030,19833.119 8168.690,19889.449 8365.840,19973.939 8478.500,20058.439 8534.830,20086.600 8900.970,20368.250 9407.940,20734.391 9717.750,20875.221 9830.410,20903.381 9971.240,20931.551 10309.220,20931.551 10816.180,20959.711 11126.000,20959.711 11323.150,21016.039 11379.480,21044.211 11548.470,21100.529 11661.130,21128.699 11745.620,21128.699 12083.600,21241.359 12196.260,21269.520 12252.590,21269.520 12365.250,21325.850 12534.240,21466.680 12618.730,21579.340 12646.900,21663.830 12703.230,21748.330 12731.390,21973.650 12759.560,22029.971 12759.560,22480.609 12703.230,22565.109 12675.060,22734.100 12646.900,22734.100 12618.730,22931.250 12534.240,23184.730 12365.250,23466.381 12168.100,23691.699 11689.290,24170.500 11548.470,24255.000 11379.480,24339.490 11126.000,24423.990 10872.510,24452.150 10562.700,24480.320 10365.540,24508.480 10140.230,24480.320 9661.420,24367.660 9267.120,24311.330 8985.470,24283.160 8872.810,24255.000 8703.820,24226.830 8365.840,24198.670 8168.690,24170.500 7999.700,24142.340 7802.540,24142.340 7380.070,24001.510 7182.920,23917.020 6901.270,23804.359 6704.110,23691.699 6197.150,23438.221 5971.830,23297.391 5802.840,23156.570 5577.520,22931.250 5380.370,22621.439 5155.050,22283.461 4901.560,21804.660 4648.080,21410.350 4422.760,21044.211 4197.440,20593.570 3859.460,20171.090 3718.640,19861.279 3521.490,19551.471 3436.990,19382.480 3268.000,19129.000 3155.340,19044.500 3099.010,18988.170 2958.190,18875.510 2873.700,18819.180 2479.390,18622.029 2451.220,18622.029 2282.230,18509.369 2085.080,18368.539 1859.760,18227.721 1775.270,18171.391 1606.280,18030.570 1578.110,18030.570 1521.780,17974.240 1493.620,17917.910 1437.290,17889.740 1409.120,17833.410 1099.310,17523.600 817.660,17185.619 705.000,17016.631 648.670,16903.971 592.340,16763.150 564.180,16650.490 536.010,16565.990 536.010,16509.660 507.850,16397.010 479.680,16143.520 451.520,16030.860 395.190,15833.710 367.020,15692.880 338.860,15608.390 310.690,15495.730 282.530,15411.230 282.530,15383.070 254.360,15242.250 254.360,15214.080 226.200,15129.590 198.030,15016.930 141.700,14847.940 29.040,14453.630 0.880,14340.970 0.880,13214.380 29.040,13158.050 57.210,13017.220 113.540,12848.230 198.030,12622.910 226.200,12538.420 282.530,12341.270 338.860,12172.280 338.860,12087.780 367.020,12003.290 367.020,11608.980 338.860,11468.160 310.690,11299.170 310.690,10764.030 395.190,10426.060 564.180,9919.090 620.510,9806.430 705.000,9581.110 845.830,9271.300 1042.980,8792.490 1211.970,8285.530 1352.790,7947.550 1521.780,7412.420 1521.780,7187.100 1578.110,6426.650 1578.110,6201.330 1606.280,5694.360 1606.280,4877.580 1634.440,4370.610 1718.940,3863.650 1803.430,3272.180 1831.590,3131.360 1944.260,2906.040 2028.750,2624.390 2197.740,2314.580 2225.900,2201.920 2282.230,2089.260 2366.730,1892.110 2451.220,1666.790 2479.390,1582.290 2535.720,1441.470 2592.050,1272.480 2648.380,1159.820 2704.710,962.670 2732.870,934.500 2817.370,765.510 2901.860,652.850 2958.190,596.520 2958.190,568.360 3042.680,483.860 3070.850,483.860 3099.010,455.700 3127.180,455.700 3211.670,371.200 3268.000,343.040 3352.500,343.040 3352.500,314.870 3577.820,314.870 3634.150,343.040 3690.480,343.040 3718.640,371.200 3774.970,371.200 3831.300,427.530 3859.460,427.530",-1,-1,-1,-1,-1,-1,-1
8753,"undefined","Inv Ca (Solid/Cellular)","Polyline","3662.300,9153.310 4042.680,9153.310 5016.000,9142.120 5418.750,9108.560 5620.130,9086.180 5799.130,9041.430 5832.690,9041.430 6090.000,8996.680 6403.260,8951.930 6727.690,8907.180 6850.760,8895.990 7018.570,8895.990 7219.950,8918.370 7398.950,8929.560 7633.890,8951.930 7678.640,8951.930 7835.260,8974.310 7958.330,8996.680 8014.260,8996.680 8182.080,9030.240 8316.330,9086.180 8428.200,9153.310 8596.020,9265.180 8685.520,9354.680 8752.640,9455.370 8808.580,9589.620 8830.960,9712.690 8842.140,9891.690 8830.960,9992.370 8752.640,10193.750 8707.890,10272.060 8674.330,10361.560 8629.580,10462.250 8573.640,10641.250 8517.700,10954.510 8495.330,11390.820 8495.330,11905.450 8484.140,12084.450 8472.950,12207.510 8450.580,12364.140 8372.270,12643.830 8305.140,12811.640 8215.640,13057.770 8159.700,13270.330 8114.950,13415.770 8092.580,13550.020 8036.640,13706.650 7980.700,13829.710 7891.200,13963.960 7734.570,14142.960 7589.140,14277.210 7242.320,14579.280 7085.700,14724.710 6772.440,14970.840 6682.940,15071.530 6515.130,15250.530 6380.880,15384.780 6224.250,15530.220 6067.630,15686.840 5944.570,15821.100 5899.810,15877.030 5810.310,15944.160 5664.880,16078.410 5553.000,16156.720 5508.250,16201.470 5407.560,16279.780 5195.000,16425.221 4915.310,16593.039 4803.430,16648.971 4691.560,16727.289 4590.870,16783.230 4501.370,16816.789 4400.680,16861.539 4232.870,16917.480 4053.870,16995.789 4031.490,17018.160 3874.870,17107.670 3807.740,17152.410 3774.180,17185.980 3751.800,17230.730 3740.610,17230.730 3718.240,17253.100 3707.050,17253.100 3707.050,17264.289 3684.680,17275.480 3539.240,17275.480 3382.610,17264.289 3225.990,17219.539 3125.300,17197.170 2923.920,17130.039 2901.550,17107.670 2778.480,17062.910 2633.050,17029.350 2319.790,16917.480 2163.170,16850.350 2096.040,16816.789 1984.170,16727.289 1771.600,16626.600 1704.480,16593.039 1670.920,16570.660 1603.790,16503.539 1559.040,16469.971 1491.910,16436.410 1402.410,16380.470 1301.730,16279.780 1256.980,16223.850 1223.410,16156.720 1178.660,16000.100 1178.660,15966.530 1145.100,15731.590 1145.100,15608.530 1122.720,15407.160 1111.540,15228.150 1111.540,15071.530 1100.350,14892.530 1100.350,14534.530 1089.160,14489.780 1077.970,14377.900 1077.970,14277.210 1022.040,14064.650 954.910,13762.580 932.540,13684.270 910.160,13572.400 887.790,13482.890 887.790,13471.710 854.220,13359.830 843.040,13259.140 831.850,13203.210 820.660,13180.830 809.470,13136.080 809.470,13102.520 787.100,12957.080 787.100,12655.010 798.290,12520.760 809.470,12442.450 831.850,12397.700 854.220,12308.200 876.600,12252.260 910.160,12185.140 921.350,12173.950 943.720,12106.820 966.100,12073.260 999.660,12006.140 1033.220,11961.390 1055.600,11905.450 1100.350,11849.510 1167.480,11737.630 1178.660,11726.450 1178.660,11704.070 1189.850,11681.700 1245.790,11625.760 1312.910,11569.820 1402.410,11480.320 1447.160,11424.380 1480.730,11402.010 1491.910,11390.820 1581.420,11245.380 1782.790,10976.880 1883.480,10865.000 1905.850,10831.440 2062.480,10674.820 2185.540,10585.320 2330.980,10451.060 2465.230,10339.190 2487.610,10328.000 2655.420,10160.190 2711.360,10115.440 2879.170,9970.000 3114.110,9735.060 3170.050,9690.310 3203.610,9667.940 3270.740,9600.810 3393.800,9500.120 3416.180,9466.560 3483.300,9410.620 3528.050,9365.870 3595.180,9298.750 3628.740,9254.000 3662.300,9231.620 3673.490,9209.250 3695.870,9198.060 3707.050,9175.680 3718.240,9164.490 3729.430,9164.490 3740.610,9153.310 3807.740,9130.930 3874.870,9130.930",-1,-1,-1,-1,-1,-1,-1
8754,"undefined","Low-immune solid tumour","Rectangle","3298.786,14242.352 4086.016,14242.352 4086.016,15079.302 3298.786,15079.302",3298.7856843036643,14242.351784638053,-1,-1,787.2303397032965,836.9502138539356,"1,0,0,0,1,0,0,0,1"
8755,"undefined","Invasive Ca (infiltrative/fibrotic)","Polyline","7555.820,14433.990 7798.560,14566.400 8239.900,14720.870 8438.510,14809.130 8482.640,14831.200 8570.910,14897.400 8637.110,14963.600 8857.780,15073.940 9034.320,15206.340 9144.650,15316.680 9321.190,15427.010 9387.390,15493.210 9475.660,15603.550 9541.860,15647.680 9872.870,15978.690 10049.400,16111.090 10115.600,16155.230 10181.810,16177.290 10689.350,16177.290 10799.680,16133.160 10843.820,16111.090 10887.950,16111.090 11174.820,16000.760 11505.830,15868.350 11748.570,15824.220 11969.240,15824.220 12035.440,15802.150 12256.110,15780.090 12851.920,15780.090 13072.590,15824.220 13138.790,15846.290 13227.060,15868.350 13359.470,15912.490 13381.530,15934.560 13536.000,16000.760 13624.270,16022.820 13756.670,16111.090 13867.010,16177.290 13911.140,16199.360 13955.280,16243.490 13977.340,16243.490 13977.340,16287.630 14021.480,16353.830 14065.610,16397.961 14065.610,16640.699 14043.550,16773.100 13999.410,16839.311 13911.140,16949.641 13844.940,17082.039 13778.740,17170.311 13734.600,17258.580 13734.600,17302.711 13712.540,17324.779 13668.400,17390.980 13602.200,17457.180 13580.140,17501.320 13469.800,17611.650 13447.730,17655.789 13425.670,17744.061 13403.600,17810.260 13359.470,17876.461 13337.400,17920.590 13315.330,17986.789 13271.200,18075.061 13271.200,18097.131 13249.130,18141.260 13227.060,18207.461 13204.990,18229.529 13204.990,18317.801 13160.860,18339.869 13160.860,18428.141 13116.730,18516.400 13116.730,18715.010 13094.660,18759.141 13094.660,18891.539 13116.730,18957.750 13116.730,18979.811 13204.990,19068.080 13293.260,19112.221 13646.340,19266.680 13844.940,19377.020 13977.340,19443.221 14087.680,19531.490 14131.810,19553.561 14242.150,19663.891 14308.350,19752.160 14418.680,19884.561 14551.090,20061.100 14705.560,20237.641 14749.690,20281.770 14815.890,20414.170 14904.160,20656.910 14926.230,20701.051 14970.360,20921.721 14970.360,21318.920 14926.230,21495.461 14882.090,21649.930 14793.820,21892.670 14727.620,22047.141 14617.290,22378.141 14573.160,22466.410 14529.020,22576.750 14440.750,22753.279 14396.620,22885.689 14330.420,23040.160 14286.280,23128.420 14242.150,23238.760 14220.080,23304.961 14198.010,23349.100 14131.810,23437.359 14087.680,23547.699 13822.870,23856.641 13668.400,24055.240 13513.940,24187.641 13469.800,24253.840 13293.260,24430.381 13138.790,24584.850 13072.590,24628.990 12984.330,24717.250 12940.190,24717.250 12896.060,24739.320 12873.990,24739.320 12807.790,24761.391 12101.640,24761.391 11969.240,24717.250 11925.110,24695.189 11880.970,24695.189 11836.840,24651.051 11814.770,24606.920 11814.770,24562.779 11792.700,24540.721 11792.700,24408.320 11814.770,24297.980 11836.840,24253.840 11903.040,24165.580 11925.110,24121.439 12013.370,24033.170 12211.980,23900.770 12278.180,23834.570 12454.720,23702.170 12542.980,23658.029 12631.250,23569.770 12697.450,23525.631 13050.530,23172.561 13072.590,23128.420 13138.790,23084.289 13160.860,23062.221 13160.860,23040.160 13182.930,23018.090 13204.990,23018.090 13204.990,22996.020 13227.060,22996.020 13249.130,22973.949 13271.200,22929.820 13293.260,22929.820 13315.330,22907.750 13359.470,22841.551 13381.530,22841.551 13381.530,22819.490 13469.800,22731.221 13491.870,22687.080 13513.940,22665.010 13536.000,22620.881 13558.070,22554.680 13580.140,22532.609 13580.140,22444.340 13558.070,22378.141 13491.870,22334.010 13425.670,22311.939 13359.470,22267.811 13204.990,22201.609 13072.590,22069.199 13028.460,21958.869 12940.190,21782.330 12896.060,21672.000 12829.860,21539.590 12785.720,21473.391 12741.590,21340.990 12719.520,21318.920 12675.380,21208.590 12587.120,21032.051 12520.920,20965.850 12432.650,20899.650 12344.380,20855.510 12322.310,20833.449 12234.040,20811.381 12145.770,20767.250 12013.370,20723.109 12013.370,20701.051 11925.110,20701.051 11792.700,20634.840 11682.370,20568.641 11461.700,20458.311 11285.160,20414.170 11130.690,20370.039 11042.420,20347.971 9806.670,20347.971 9718.400,20325.900 9652.200,20281.770 9541.860,20259.699 9453.590,20215.570 9387.390,20171.439 9299.120,20127.301 9210.850,20105.230 9012.250,19972.830 8968.120,19950.760 8901.910,19884.561 8857.780,19862.500 8747.450,19752.160 8681.240,19708.029 8504.710,19531.490 8460.570,19509.420 8416.440,19465.289 8394.370,19465.289 8350.240,19421.150 8328.170,19377.020 8284.040,19377.020 8284.040,19354.949 8217.840,19354.949 8041.300,19266.680 7975.100,19222.551 7953.030,19222.551 7864.760,19200.480 7776.490,19134.279 7710.290,19112.221 7644.090,19068.080 7577.890,19001.881 7489.620,18957.750 7423.420,18913.609 7335.150,18847.410 7224.820,18781.211 7092.410,18670.869 6937.940,18582.609 6827.610,18494.340 6695.210,18428.141 6584.870,18361.930 6518.670,18317.801 6474.540,18317.801 6342.130,18251.600 6231.800,18163.330 6121.460,18119.199 6033.190,18053.000 5944.930,18030.930 5856.660,17942.660 5790.460,17920.590 5768.390,17876.461 5569.790,17721.990 5525.650,17699.920 5459.450,17655.789 5459.450,17633.721 5415.320,17633.721 5371.180,17589.590 5327.050,17523.391 5282.910,17435.119 5238.780,17390.980 5216.710,17346.850 5216.710,17302.711 5172.580,17258.580 5172.580,17126.180 5150.510,17082.039 5150.510,17059.980 5128.440,16993.779 5106.380,16949.641 5106.380,16883.439 5150.510,16795.170 5282.910,16640.699 5349.110,16552.430 5371.180,16508.301 5437.380,16464.170 5613.920,16309.700 5680.120,16243.490 5724.250,16177.290 5790.460,16133.160 5900.790,16044.890 5966.990,16000.760 6011.130,15978.690 6121.460,15890.420 6187.660,15846.290 6231.800,15824.220 6320.070,15735.950 6408.330,15691.820 6452.470,15647.680 6496.600,15625.620 6540.740,15581.480 6584.870,15515.280 6849.680,15250.480 6937.940,15184.270 7048.280,15073.940 7092.410,15051.870 7291.020,14831.200 7533.760,14610.530 7710.290,14478.130 7820.630,14478.130 7820.630,14500.200 7864.760,14522.260 7886.830,14522.260 7908.900,14544.330 7930.960,14544.330 7953.030,14566.400",-1,-1,-1,-1,-1,-1,-1
8756,"undefined","Tumour necrosis","Label","",7919.65315944821,21329.510021494723,-1,-1,-1,-1,-1
8757,"undefined","FT with STIC/STIL","Polyline","17699.301,15039.570 18299.000,15011.680 18501.221,15011.680 18570.949,15025.620 18682.520,15060.490 18787.119,15102.330 18954.480,15179.030 19093.939,15234.820 19177.619,15276.660 19317.080,15339.420 19484.439,15444.020 19819.160,15695.050 19951.650,15799.650 20056.250,15904.250 20077.170,15932.140 20223.600,16078.580 20265.439,16148.310 20321.230,16225.020 20377.010,16315.670 20446.750,16462.100 20586.211,16873.520 20635.020,17054.830 20683.830,17215.211 20725.670,17410.461 20746.590,17473.221 20767.510,17570.850 20781.461,17598.740 20802.381,17654.520 20823.301,17717.279 20837.250,17773.070 20872.109,17863.721 20886.061,17891.609 20900.000,17954.369 20913.949,17989.240 20927.900,18052.000 20941.840,18086.859 20948.820,18135.680 20948.820,18310.010 20934.869,18428.551 20886.061,18700.510 20858.170,18784.189 20823.301,18874.840 20781.461,19014.301 20676.859,19272.311 20655.939,19349.020 20621.080,19418.750 20558.320,19593.080 20502.529,19711.619 20453.721,19837.141 20390.961,19955.689 20363.070,19990.551 20328.199,20053.311 20258.471,20157.910 20195.711,20234.609 20098.080,20304.350 19944.670,20381.051 19826.131,20422.891 19644.830,20478.680 19491.420,20506.570 19372.869,20513.539 19226.430,20527.490 18787.119,20548.410 18543.061,20548.410 18222.289,20534.461 18124.660,20527.490 18027.039,20513.539 17943.359,20506.570 17880.600,20506.570 17817.840,20499.600 17720.221,20471.699 17671.410,20450.779 17531.939,20381.051 17490.100,20346.189 17329.721,20241.590 17127.500,20130.020 17057.760,20088.180 17008.949,20053.311 16967.109,20011.471 16953.160,20004.500 16918.301,19948.711 16883.430,19906.869 16862.510,19865.029 16820.670,19809.250 16771.859,19725.570 16709.100,19565.189 16702.131,19516.369 16681.211,19188.631 16681.211,18881.811 16702.131,18310.010 16702.131,18156.600 16709.100,18038.051 16709.100,17884.641 16723.051,17675.439 16723.051,17549.930 16730.020,17487.170 16730.020,17243.100 16737.000,17180.350 16743.971,17159.430 16750.939,17089.689 16750.939,17047.859 16771.859,16964.180 16778.830,16915.359 16799.750,16817.740 16820.670,16741.029 16876.461,16573.680 16904.350,16455.131 16925.270,16392.369 16981.061,16259.880 16995.000,16218.040 17036.840,16134.360 17050.789,16085.550 17099.600,15987.930 17134.471,15890.300 17176.311,15820.570 17190.250,15785.700 17225.119,15715.970 17253.010,15646.240 17287.881,15583.480 17294.850,15555.590 17385.500,15388.230 17483.131,15234.820 17580.750,15130.220 17685.350,15060.490 17762.061,15025.620 17796.920,15025.620 17824.820,15018.650 18089.801,15018.650 18096.770,15025.620",-1,-1,-1,-1,-1,-1,-1
8758,"undefined","FT with unusual p53/atypia","Label","",18431.196672705362,18214.854735399,-1,-1,-1,-1,-1
8759,"undefined","Invasive carcinoma (solid/cellular)","Polyline","14431.180,13419.150 14537.210,13475.280 14630.760,13497.110 14661.950,13509.580 14683.780,13525.180 14746.140,13596.900 14777.330,13646.800 14799.160,13668.620 14817.870,13693.570 14849.050,13724.760 14880.240,13749.700 14908.300,13762.180 15029.920,13755.940 15210.790,13740.350 15263.800,13721.640 15282.520,13702.930 15335.530,13615.610 15348.000,13581.310 15360.480,13562.600 15401.020,13478.400 15404.130,13465.930 15438.440,13416.030 15650.490,13185.270 15666.080,13172.790 15681.680,13172.790 15697.270,13179.030 15737.810,13222.690 15756.520,13263.230 15762.760,13303.770 15762.760,13397.320 15756.520,13475.280 15740.930,13565.720 15706.620,13677.980 15697.270,13696.690 15687.910,13737.230 15638.020,13855.730 15628.660,13886.910 15619.310,13943.050 15619.310,13999.180 15616.190,14030.360 15619.310,14261.130 15628.660,14311.020 15647.370,14354.680 15647.370,14392.100 15638.020,14417.050 15578.770,14495.010 15525.750,14554.260 15472.740,14619.750 15413.490,14700.830 15410.370,14713.300 15382.310,14756.960 15363.590,14775.670 15294.990,14806.850 15288.750,14813.090 15238.860,14831.800 15195.200,14838.040 15101.650,14838.040 15095.410,14828.680 15086.050,14822.450 15073.580,14772.550 15067.340,14760.080 15061.110,14719.540 15061.110,14476.300 15051.750,14457.590 14951.960,14404.580 14927.010,14385.870 14892.710,14348.440 14842.820,14286.080 14808.510,14251.770 14767.970,14217.470 14705.600,14180.050 14674.420,14170.690 14596.460,14127.030 14527.850,14067.780 14484.200,14067.780 14471.720,14074.020 14356.340,14089.610 14287.730,14089.610 14256.550,14083.380 14159.880,14033.480 14113.100,13992.940 14088.150,13958.640 14072.560,13911.860 14063.210,13871.320 14060.090,13827.660 14060.090,13743.470 14075.680,13665.510 14091.270,13640.560 14100.630,13609.370 14113.100,13590.660 14141.170,13565.720 14200.420,13528.290 14259.670,13484.640 14278.380,13475.280 14315.800,13469.040 14362.580,13465.930 14440.540,13465.930 14453.010,13462.810 14515.380,13462.810 14537.210,13459.690 14546.560,13469.040 14580.870,13487.750",-1,-1,-1,-1,-1,-1,-1
8760,"undefined","Invasive carcinoma (solid/cellular)","Polyline","13286.240,14456.810 13286.240,14451.870 13325.820,14397.440 13370.350,14382.600 13444.570,14377.650 13593.010,14377.650 13617.750,14367.750 13637.540,14367.750 13667.230,14357.860 13691.970,14357.860 13716.710,14352.910 13785.980,14352.910 13800.820,14357.860 13815.670,14367.750 13835.460,14372.700 13855.250,14387.540 13879.990,14397.440 13904.730,14422.180 13909.680,14422.180 13919.570,14432.070 13924.520,14432.070 13924.520,14437.020 14038.320,14437.020 14058.120,14432.070 14077.910,14422.180 14097.700,14422.180 14122.440,14417.230 14152.130,14407.330 14280.770,14407.330 14325.300,14427.130 14364.890,14471.660 14364.890,14476.610 14369.840,14476.610 14379.730,14506.290 14389.630,14516.190 14419.310,14580.510 14429.210,14590.410 14434.160,14610.200 14444.050,14620.100 14449.000,14639.890 14488.590,14704.210 14493.530,14719.050 14503.430,14728.950 14503.430,14743.790 14508.380,14753.690 14528.170,14778.430 14533.120,14798.220 14547.960,14813.070 14547.960,14822.960 14582.600,14877.390 14602.390,14921.920 14612.280,14936.760 14627.130,14976.350 14632.080,14976.350 14646.920,15010.980 14656.810,15020.880 14671.660,15045.620 14691.450,15065.410 14696.400,15075.300 14726.090,15100.040 14726.090,15104.990 14765.670,15119.840 14825.040,15119.840 14839.890,15114.890 14884.420,15109.940 14919.050,15100.040 14953.690,15085.200 14968.530,15085.200 14988.330,15080.250 15047.700,15080.250 15092.230,15085.200 15146.660,15134.680 15156.560,15139.630 15166.450,15174.260 15176.350,15184.160 15191.190,15258.380 15191.190,15278.170 15206.030,15352.390 15215.930,15426.610 15225.830,15446.400 15245.620,15520.620 15270.360,15594.840 15275.310,15599.790 15295.100,15649.260 15324.780,15753.170 15334.680,15772.960 15334.680,15847.180 15324.780,15881.820 15290.150,15965.930 15240.670,16040.150 15215.930,16069.840 15196.140,16084.680 15156.560,16124.270 15097.180,16163.850 14993.270,16213.330 14854.730,16267.760 14706.290,16287.550 14627.130,16307.340 14612.280,16307.340 14587.540,16317.230 14503.430,16327.130 14488.590,16332.080 14424.260,16332.080 14409.420,16337.030 14300.560,16337.030 14231.290,16292.490 14157.070,16218.280 14107.590,16158.900 14043.270,16054.990 14028.430,16025.310 13988.840,15970.880 13899.780,15881.820 13800.820,15817.490 13761.240,15787.810 13588.060,15614.630 13454.470,15471.140 13439.620,15446.400 13404.990,15401.870 13370.350,15337.550 13355.510,15317.750 13350.560,15293.010 13335.720,15268.270 13320.870,15218.790 13301.080,14961.500 13301.080,14793.270 13296.140,14778.430 13291.190,14743.790 13291.190,14714.110 13286.240,14694.310 13286.240,14605.250 13281.290,14590.410 13281.290,14471.660 13286.240,14466.710 13286.240,14456.810 13296.140,14446.920 13296.140,14437.020 13301.080,14432.070 13306.030,14432.070 13306.030,14427.130 13315.930,14417.230 13315.930,14412.280 13320.870,14412.280 13320.870,14407.330 13325.820,14407.330 13325.820,14402.390 13330.770,14397.440 13335.720,14397.440 13335.720,14392.490",-1,-1,-1,-1,-1,-1,-1
8761,"undefined","Invasive carcinoma (infiltrative/fibrotic)","Polyline","10981.510,13912.380 10997.090,13887.450 11046.950,13825.130 11156.020,13740.990 11230.810,13697.360 11274.440,13681.780 11302.490,13675.550 11367.930,13675.550 11414.670,13688.010 11458.300,13694.240 11495.700,13703.590 11660.860,13756.570 11810.440,13822.010 11944.440,13871.870 11988.070,13884.340 12019.230,13899.920 12047.280,13906.150 12072.210,13918.620 12178.160,13952.900 12243.600,13980.940 12312.160,14021.450 12337.090,14040.150 12411.880,14124.290 12424.350,14152.340 12427.470,14174.150 12427.470,14242.710 12424.350,14258.290 12411.880,14289.450 12380.720,14336.200 12349.560,14392.290 12330.860,14420.340 12271.650,14495.130 12243.600,14520.060 12206.210,14541.870 12178.160,14573.030 12140.770,14607.310 12059.740,14697.690 12056.630,14697.690 12053.510,14707.030 12041.050,14713.270 12022.350,14728.850 11984.950,14769.360 11869.650,14865.960 11826.020,14890.890 11773.050,14900.240 11604.770,14900.240 11558.020,14897.130 11480.120,14872.200 11414.670,14841.030 11392.860,14825.450 11299.370,14728.850 11171.600,14579.270 11124.860,14495.130 11053.190,14342.430 11006.440,14230.240 10993.980,14158.570 10984.630,14080.660 10984.630,13921.730 10987.740,13912.380 10987.740,13893.690 10990.860,13893.690 10990.860,13887.450 11006.440,13859.410 11018.910,13846.940",-1,-1,-1,-1,-1,-1,-1
