Id,Name,Text,type,all_points,X,Y,RadiusX,RadiusY,Width,Height,all_transforms
9432,"undefined","Normal Fallopian Tube (Tube)","Polyline","34328.660,3850.670 33427.051,3522.810 33044.551,3522.810 32907.949,3577.460 32853.301,3577.460 32470.801,3686.740 32197.590,3850.670 32088.301,3905.310 31979.020,4041.920 31842.410,4315.130 31815.090,4397.100 31815.090,4479.060 31787.770,4561.030 31787.770,5134.780 31815.090,5353.350 31842.410,5489.950 31897.051,5571.920 31924.381,5681.210 32006.340,5845.130 32033.660,5927.100 32142.949,6063.700 32224.910,6145.670 32361.520,6254.960 32498.131,6336.920 32880.621,6473.530 32935.270,6500.850 33317.770,6555.490 33618.301,6555.490 33836.871,6446.200 34000.801,6336.920 34082.770,6309.600 34274.020,6200.310 34574.551,5899.780 34711.160,5735.850 34902.410,5462.630 35011.691,5216.740 35066.340,5052.810 35093.660,4724.960 35093.660,4342.460 35039.020,4205.850 35011.691,4151.210 34957.051,4123.880 34902.410,4069.240 34847.770,4041.920 34711.160,3959.960 34683.840,3932.630 34601.871,3905.310 34547.230,3905.310 34465.270,3850.670 34437.949,3850.670 34383.301,3796.030 34082.770,3796.030 34000.801,3768.710 33836.871,3659.420 33782.230,3632.100",-1,-1,-1,-1,-1,-1,-1
9433,"undefined","Normal Fallopian Tube (Tube)","Polyline","32993.328,17098.510 32945.969,17064.070 32661.850,16995.189 32597.279,16990.881 32369.131,16990.881 32326.080,16995.189 32261.500,17012.410 32218.461,17029.631 32072.090,17102.811 32007.520,17145.859 31994.600,17150.160 31977.381,17167.381 31968.770,17171.689 31955.859,17193.211 31947.250,17223.350 31947.250,17378.320 31977.381,17533.289 32011.820,17628.000 32119.439,17864.770 32128.051,17873.381 32166.801,17942.250 32188.320,17972.391 32231.369,18071.400 32270.109,18131.670 32300.250,18187.631 32347.600,18243.590 32420.779,18303.859 32463.830,18346.910 32485.359,18364.131 32549.930,18402.869 32592.980,18424.400 32653.240,18445.920 32778.090,18480.359 33010.551,18480.359 33148.301,18467.449 33191.352,18454.529 33221.480,18441.619 33281.750,18407.180 33342.020,18355.520 33393.680,18303.859 33432.422,18239.289 33458.250,18187.631 33492.691,18084.311 33496.988,18049.881 33505.602,17929.340 33505.602,17821.721 33501.301,17744.230 33496.988,17714.100 33488.379,17683.961 33436.730,17554.820 33393.680,17490.250 33372.148,17473.029 33324.801,17421.369 33126.781,17270.699 33088.031,17219.039 33036.379,17163.080 33014.852,17120.029 32993.328,17089.900 32984.719,17081.289 32976.109,17076.980 32963.191,17076.980 32945.969,17064.070",-1,-1,-1,-1,-1,-1,-1
9434,"undefined","Paratubal cysts","Polyline","32092.090,23284.051 32032.279,23251.420 31738.650,23158.980 31646.211,23126.359 31602.711,23115.480 31570.090,23115.480 31472.211,23126.359 31412.400,23148.109 31368.900,23169.859 31358.020,23180.730 31325.400,23202.480 31292.770,23229.670 31271.020,23262.301 31260.150,23289.490 31243.830,23316.670 31232.961,23354.740 31222.080,23425.420 31216.650,23490.680 31216.650,23593.990 31232.961,23675.551 31238.400,23729.930 31254.711,23789.740 31309.090,23898.490 31314.520,23914.811 31336.270,23947.430 31352.590,23980.061 31401.520,24050.740 31401.520,24061.619 31428.711,24099.680 31461.340,24137.750 31488.529,24164.930 31510.279,24181.250 31613.590,24235.619 31651.650,24246.500 31782.150,24257.369 31858.279,24268.250 31874.590,24273.680 31918.090,24273.680 31967.029,24251.930 32113.840,24164.930 32162.779,24110.561 32200.850,24039.869 32222.600,23893.051 32222.600,23496.109 32217.160,23463.490 32200.850,23403.670 32168.221,23327.551 32146.471,23294.920 32119.279,23267.740 32102.971,23262.301 32092.090,23262.301 32081.221,23251.420 32054.029,23251.420 32010.529,23240.551 31994.221,23240.551 31994.221,23235.109 31988.779,23235.109",-1,-1,-1,-1,-1,-1,-1
9435,"undefined","Paratubal cysts","Polyline","32701.100,23169.859 32755.480,23158.980 32924.039,23137.230 32934.922,23131.801 32983.859,23131.801 33081.730,23164.420 33136.109,23197.051 33233.980,23262.301 33261.172,23273.170 33282.922,23294.920 33304.672,23305.801 33331.859,23332.990 33359.051,23371.051 33418.859,23474.359 33456.922,23550.490 33484.109,23642.930 33484.109,23719.051 33489.551,23767.990 33489.551,23876.740 33473.238,23963.740 33424.301,24164.930 33397.109,24213.869 33277.480,24322.619 33163.289,24382.439 33125.230,24409.619 33103.480,24420.500 33032.789,24474.869 32967.539,24512.939 32929.480,24529.250 32891.422,24534.689 32842.480,24540.119 32673.910,24540.119 32624.980,24534.689 32586.910,24523.811 32537.971,24502.061 32483.600,24469.439 32472.721,24458.561 32391.160,24415.061 32363.971,24387.869 32342.221,24360.689 32325.910,24338.930 32304.160,24300.869 32298.721,24284.561 32282.410,24257.369 32282.410,24246.500 32260.660,24213.869 32228.029,24126.869 32228.029,24116.000 32222.600,24099.680 32222.600,23914.811 32233.471,23893.051 32238.910,23865.869 32255.221,23816.930 32282.410,23762.551 32298.721,23708.180 32347.660,23604.859 32358.539,23572.240 32369.410,23550.490 32380.289,23506.990 32402.039,23463.490 32412.910,23430.859 32434.660,23381.920 32461.850,23360.170 32478.160,23338.420 32521.660,23305.801 32608.660,23256.859 32663.039,23218.801 32711.980,23191.609 32744.600,23180.730 32771.789,23164.420 32777.230,23164.420 32777.230,23158.980 32788.102,23158.980",-1,-1,-1,-1,-1,-1,-1
9436,"undefined","Normal Fallopian Tube (Fimbria)","Polyline","20863.971,21128.311 22099.420,21361.670 22126.869,21389.131 22154.330,21402.850 22209.230,21457.760 22332.779,21526.400 22497.500,21677.400 22744.590,21897.029 22895.590,22089.211 23019.141,22267.670 23074.039,22363.760 23101.500,22404.939 23142.680,22555.939 23156.410,22624.570 23170.141,22734.391 23183.859,22803.020 23183.859,22899.109 23197.590,23105.020 23197.590,23434.471 23252.500,23722.740 23252.500,23805.109 23266.230,23887.471 23279.949,24052.189 23279.949,24367.920 23252.500,24491.461 23225.039,24546.369 23156.410,24738.551 23128.949,24766.010 23115.230,24793.461 23087.770,24834.641 23046.590,24889.551 22991.680,24944.461 22936.770,24985.641 22868.141,25026.820 22772.051,25054.279 22634.779,25081.730 22524.961,25109.189 22401.420,25109.189 21769.971,25136.641 19875.619,25136.641 19628.529,25122.910 19148.080,25122.910 18708.811,25109.189 17610.641,25109.189 17363.551,25136.641 17006.641,25219.000 16649.740,25232.730 16086.920,25246.461 15400.570,25246.461 15139.750,25232.730 14782.850,25205.279 14247.490,25191.551 14192.580,25177.820 13767.040,25177.820 13327.770,25219.000 12998.320,25287.641 12888.500,25301.369 12545.320,25301.369 12366.870,25232.730 12325.680,25205.279 12215.870,25095.461 12119.780,25013.100 12064.870,24930.730 11982.510,24766.010 11968.780,24683.641 11941.320,24464.010 11941.320,24340.461 11982.510,24285.561 12092.320,24189.471 12325.680,24065.920 12696.320,23914.920 13025.770,23832.561 13890.580,23709.020 14055.310,23654.109 14343.580,23516.840 14480.850,23434.471 14659.300,23338.381 14782.850,23256.020 14988.750,23173.660 15194.660,23132.480 15441.750,23118.750 15826.110,23105.020 16210.470,23105.020 16361.470,23091.289 16965.461,23091.289 17226.279,23077.570 17885.180,23077.570 18146.000,23063.840 18242.090,23050.109 18351.900,23022.660 18489.180,22981.480 18681.359,22954.020 18736.270,22940.301 19010.811,22912.840 19106.900,22885.391 19299.080,22789.301 19532.439,22693.211 19806.980,22569.660 19971.711,22487.301 20108.980,22391.211 20177.619,22322.570 20342.340,22034.301 20438.430,21883.311 20520.789,21773.490 20548.250,21704.850 20616.881,21595.029 20630.609,21553.850 20671.789,21498.939 20836.520,21306.760 20891.430,21238.131 20905.160,21210.670 20946.340,21169.490 21124.789,21169.490",-1,-1,-1,-1,-1,-1,-1
9437,"undefined","Normal Fallopian Tube (Fimbria)","Polyline","19712.340,3847.310 19959.770,3723.600 20509.619,3558.640 20812.029,3489.910 20949.490,3462.420 21045.721,3421.180 21293.150,3421.180 21581.820,3448.670 21691.789,3489.910 21746.770,3517.410 21774.260,3558.640 21829.250,3613.630 21925.471,3737.340 21966.711,3806.080 22049.189,3957.280 22090.430,4149.730 22117.920,4397.160 22117.920,4919.520 22090.430,5043.230 22021.699,5400.630 21966.711,5593.080 21939.221,5744.290 21897.980,5895.500 21856.740,6087.940 21788.010,6527.820 21788.010,6775.250 21774.260,6926.460 21774.260,7008.940 21788.010,7187.640 21884.230,7490.060 21994.199,7737.490 22145.410,8163.620 22296.619,8466.040 22351.600,8589.750 22392.840,8672.230 22420.340,8795.940 22461.570,8905.910 22461.570,9015.880 22475.320,9180.840 22475.320,9497.000 22461.570,9661.950 22365.350,9868.150 22269.131,10033.100 22090.430,10253.040 21980.461,10363.010 21856.740,10500.470 21774.260,10679.170 21719.279,10912.860 21719.279,11613.910 21733.029,11847.600 21733.029,12205.000 21664.301,12356.210 21540.580,12466.180 21471.850,12534.910 21210.670,12686.120 20922.000,12754.850 20867.020,12754.850 20633.330,12768.590 20427.141,12768.590 19973.510,12672.370 19616.109,12562.400 19038.770,12287.480 19025.029,12259.990 18901.311,12191.250 18832.580,12136.270 18378.949,11737.630 18214.000,11641.410 18076.539,11572.680 17856.600,11545.180 17567.930,11545.180 17457.961,11558.930 17279.260,11600.170 17265.510,11600.170 17128.051,11655.150 16921.859,11682.650 16688.170,11682.650 16440.740,11627.660 16275.790,11572.680 16110.830,11503.950 16028.350,11476.450 15712.190,11325.240 15382.280,11160.290 15203.580,11050.320 15038.630,10940.350 14956.150,10857.870 14832.440,10582.950 14804.940,10527.960 14791.200,10459.230 14791.200,10308.030 14804.940,10253.040 14859.930,10156.820 14901.170,10074.340 14969.900,9923.130 15024.880,9854.400 15038.630,9813.160 15176.090,9675.700 15299.810,9565.730 15533.490,9373.280 15725.940,9249.570 16055.850,9029.630 16289.530,8823.440 16385.760,8727.210 16440.740,8617.240 16454.490,8562.260 16468.230,8479.780 16468.230,8218.600 16454.490,8108.640 16440.740,8053.650 16440.740,8012.410 16427.000,7833.710 16399.500,7792.470 16372.010,7710.000 16344.520,7641.260 16330.770,7627.520 16262.040,7503.800 16152.070,7352.590 16069.590,7215.130 16028.350,7118.910 16028.350,6610.300 16042.100,6527.820 16083.340,6445.350 16124.580,6390.360 16317.030,6197.910 16495.730,6087.940 16536.961,6074.200 16646.930,5991.720 16908.109,5813.020 16990.590,5744.290 17073.070,5689.300 17128.051,5648.070 17183.039,5620.570 17251.770,5565.590 17389.230,5469.370 17457.961,5414.380 17650.410,5276.920 17760.381,5194.440 17842.850,5139.460 17994.061,5001.990 18131.520,4892.030 18241.490,4768.310 18351.461,4672.090 18392.699,4630.850 18557.660,4507.130 18681.369,4438.400 18887.561,4314.680 18942.551,4273.450 19038.770,4232.210 19093.760,4177.220 19135.000,4163.480 19231.221,4094.750 19354.930,4053.510 19423.670,4039.760 19437.410,4026.010 19547.381,3998.520 19588.619,3971.030 19657.350,3957.280 19671.100,3943.540 19739.830,3902.300 19767.320,3902.300 19877.289,3847.310 19918.529,3833.570 19973.510,3806.080 20014.750,3806.080 20055.990,3792.330 20083.480,3792.330",-1,-1,-1,-1,-1,-1,-1
9438,"undefined","Normal Fallopian Tube (Fimbria)","Polyline","6958.570,-160.550 6871.820,134.420 6871.820,412.040 6889.170,464.090 6889.170,498.790 7010.630,620.250 7062.680,654.950 7132.080,707.010 7340.300,811.110 7392.350,828.460 7479.110,863.170 7531.160,897.870 8016.990,897.870 8086.400,880.520 8121.100,863.170 8155.800,863.170 8329.310,689.660 8364.020,620.250 8398.720,585.550 8416.070,533.490 8433.420,498.790 8468.120,446.740 8520.180,394.690 8606.930,290.580 8641.630,255.880 8676.340,238.530 8711.040,203.820 8780.440,186.470 8815.150,169.120 9058.060,169.120 9214.220,151.770 9422.440,134.420 9995.030,99.720 10203.240,99.720 10290.000,82.370 10394.100,82.370 10446.160,134.420 10446.160,186.470 10463.510,273.230 10463.510,707.010 10446.160,776.410 10446.160,967.270 10428.810,1106.080 10428.810,1262.240 10446.160,1383.700 10550.260,1661.320 10584.970,1713.370 10741.130,1869.530 10793.180,1904.240 10931.990,1973.640 10984.040,1973.640 11036.100,1990.990 11140.200,2008.340 11226.960,2008.340 11296.360,2025.690 11539.280,2025.690 11660.740,1990.990 11747.490,1973.640 11903.650,1886.890 12007.760,1834.830 12302.730,1539.860 12406.840,1418.400 12476.240,1331.650 12563.000,1210.190 12753.860,828.460 12788.560,741.710 12875.320,550.850 12927.370,464.090 12944.720,429.390 12996.780,377.330 13014.130,342.630 13066.180,290.580 13187.640,221.170 13239.690,186.470 13274.400,169.120 13378.500,169.120 13499.960,412.040 13586.720,602.900 13638.770,793.760 13673.470,949.920 13690.820,1088.730 13708.170,1158.140 13760.230,1296.950 13846.980,1418.400 14037.850,1522.510 14176.660,1522.510 14488.980,1487.810 14575.730,1435.760 14662.490,1401.050 14749.240,1349.000 14922.760,1262.240 14974.810,1227.540 15130.970,1071.380 15217.730,967.270 15321.830,880.520 15321.830,863.170 15408.590,793.760 15477.990,724.360 15616.800,654.950 15703.560,654.950 15738.260,689.660 15790.310,811.110 15825.020,915.220 15859.720,1158.140 15859.720,1470.460 15894.420,1661.320 15963.830,1800.130 16119.990,1921.590 16449.660,2043.050 17525.430,2043.050 17577.480,2025.690 17698.939,1938.940 17803.051,1904.240 17924.510,1817.480 18063.320,1748.080 18132.721,1696.020 18219.480,1643.970 18497.100,1366.350 18774.711,1140.790 18948.230,1036.680 19121.740,967.270 19225.840,915.220 19277.900,915.220 19329.949,897.870 19416.711,915.220 19486.109,967.270 19659.619,1140.790 19919.891,1314.300 20145.461,1435.760 20336.320,1522.510 20492.480,1574.560 20683.340,1643.970 21013.010,1678.670 21221.230,1678.670 21481.500,1557.210 21620.301,1435.760 21845.869,1210.190 22002.029,967.270 22140.840,620.250 22140.840,359.980 22106.141,290.580 21984.680,134.420 21759.109,-91.150 21516.199,-264.660 21377.391,-334.060 21186.529,-386.120 20492.480,-386.120 19833.131,-351.410 19000.279,-334.060 18375.641,-316.710 17768.350,-316.710 16605.820,-351.410 16015.880,-386.120 13812.280,-386.120 13170.290,-438.170 12632.400,-507.570 12528.300,-507.570 12007.760,-542.280 11469.870,-559.630 11088.150,-576.980 9509.190,-576.980 9075.410,-559.630 8658.990,-524.930 8589.580,-524.930 8364.020,-507.570 7531.160,-507.570 7184.140,-490.220 6923.870,-455.520 6854.470,-438.170 6819.760,-420.820 6785.060,-368.770 6750.360,-264.660 6750.360,-160.550 6767.710,-108.500 6767.710,-91.150 6785.060,-56.440 6837.110,-4.390 6871.820,47.660 6958.570,134.420 6958.570,481.440",-1,-1,-1,-1,-1,-1,-1
9439,"undefined","Normal Fallopian Tube (Fimbria)","Polyline","-4.600,2343.380 334.880,2452.890 838.610,2660.950 1419.000,2967.570 1419.000,2978.520 1440.900,3000.430 1473.760,3044.230 1605.170,3164.690 1802.280,3318.000 1878.940,3438.460 1955.590,3526.060 2032.250,3624.620 2196.510,3788.880 2492.180,3975.040 2612.640,4073.600 2645.490,4128.350 2667.390,4194.060 2711.190,4270.710 2820.700,4402.120 2875.460,4478.780 2908.310,4533.530 3006.860,4774.450 3028.770,4873.010 3105.420,5081.070 3138.270,5146.780 3171.130,5223.430 3203.980,5267.230 3203.980,5289.140 3236.830,5354.840 3247.780,5354.840 3258.730,5387.690 3291.580,5442.450 3313.490,5486.250 3313.490,5497.200 3324.440,5519.100 3324.440,5606.710 3302.540,5628.610 3214.930,5661.460 3116.370,5672.410 2930.210,5672.410 2787.850,5650.510 2623.590,5617.660 2535.980,5595.760 2481.230,5562.910 2393.620,5497.200 2207.460,5332.940 2174.610,5300.090 2087.000,5179.630 2010.340,5081.070 1878.940,4927.760 1878.940,4905.860 1725.620,4697.790 1681.820,4643.040 1605.170,4555.430 1440.900,4380.220 1364.250,4292.620 1232.840,4161.210 915.270,3821.730 882.420,3799.830 805.760,3734.130 783.860,3723.180 696.250,3690.320 630.550,3668.420 531.990,3613.670 477.240,3591.770 389.630,3515.110 345.830,3482.260 291.070,3416.550 192.520,3350.850 181.570,3328.950 159.660,3307.050 104.910,3230.390 93.960,3208.490 50.160,3164.690 28.250,3131.830 6.350,3088.030 -37.450,2978.520 -92.200,2879.970 -125.060,2792.360 -179.810,2628.100 -201.710,2540.490 -201.710,2452.890 -190.760,2409.080 -168.860,2376.230 -125.060,2343.380 -92.200,2332.430 6.350,2332.430 61.110,2354.330 104.910,2365.280 115.860,2365.280 126.810,2376.230 148.710,2387.180 159.660,2387.180 159.660,2398.130 181.570,2398.130 192.520,2430.990",-1,-1,-1,-1,-1,-1,-1
9440,"undefined","Normal Fallopian Tube (Tube)","Polyline","5136.750,7593.260 4977.850,7664.490 4934.020,7664.490 4797.040,7697.360 4747.730,7713.800 4638.140,7730.240 4605.270,7730.240 4572.390,7735.720 4528.560,7735.720 4512.120,7741.200 4451.850,7774.070 4408.020,7812.420 4397.060,7834.340 4325.830,7932.970 4287.480,8004.200 4227.200,8152.130 4199.810,8261.720 4199.810,8365.820 4216.250,8420.610 4254.600,8475.410 4298.430,8519.240 4309.390,8519.240 4364.180,8541.160 4397.060,8546.640 4479.250,8546.640 4517.600,8535.680 4550.480,8530.200 4561.430,8524.720 4627.180,8519.240 4687.460,8519.240 4802.520,8563.070 4912.100,8623.340 4972.370,8683.610 5027.160,8754.840 5092.910,8815.120 5153.190,8847.990 5218.940,8864.430 5262.770,8869.910 5465.500,8869.910 5536.730,8847.990 5739.460,8776.760 5788.770,8776.760 5931.230,8765.800 6112.040,8743.890 6155.880,8727.450 6232.580,8689.090 6298.330,8634.300 6325.730,8595.950 6347.650,8541.160 6353.130,8486.360 6353.130,8415.130 6331.210,8365.820 6292.860,8305.550 6259.980,8267.200 6205.190,8212.410 6183.270,8195.970 6139.440,8124.740 6084.650,8020.630 6018.900,7949.400 5964.100,7916.530 5805.210,7916.530 5733.980,7905.570 5668.230,7872.700 5558.650,7806.950 5525.770,7785.030 5476.460,7741.200 5438.100,7719.280 5410.710,7708.320 5361.390,7675.450 5323.040,7637.090 5279.210,7609.700 5240.850,7593.260 5180.580,7593.260 5136.750,7598.740 5114.830,7609.700 5103.870,7620.650 5092.910,7626.130 5060.040,7626.130",-1,-1,-1,-1,-1,-1,-1
9441,"undefined","Normal Fallopian Tube (Tube)","Polyline","5136.560,10675.290 5633.830,10613.130 5675.270,10613.130 5744.330,10647.660 5827.210,10682.190 5923.900,10716.720 5965.340,10758.160 6062.030,10944.640 6062.030,10958.450 6110.380,11068.960 6151.820,11207.090 6172.540,11352.130 6186.350,11483.350 6186.350,11683.640 6179.440,11711.260 6117.290,11807.960 6062.030,11877.020 6027.500,11911.550 5937.720,11987.530 5923.900,11994.430 5792.680,12035.870 5737.430,12035.870 5668.360,12042.780 5447.350,12042.780 5316.130,12022.060 5191.810,11980.620 5143.470,11946.090 5136.560,11932.270 5067.490,11863.210 5005.330,11738.890 4956.990,11600.760 4915.550,11345.220 4915.550,11179.460 4922.460,11096.580 4929.360,11055.140 4963.900,10979.170 4991.520,10930.830 5046.770,10820.320 5067.490,10771.980 5088.210,10737.440 5102.030,10730.540 5150.370,10689.100 5171.090,10675.290 5198.720,10668.380 5212.530,10654.570 5240.160,10647.660 5253.970,10640.750 5302.320,10640.750",-1,-1,-1,-1,-1,-1,-1
