Id,Name,Text,type,all_points,X,Y,RadiusX,RadiusY,Width,Height,all_transforms
13660,"undefined","Fimbriae","Polyline","1676.040,15699.900 1795.820,13983.090 1795.820,12825.240 1835.750,12665.540 1835.750,12465.910 1955.520,12106.580 1995.450,11946.870 2075.300,11787.170 2115.230,11667.390 2195.080,11587.540 2434.630,11268.130 2634.260,10908.800 2754.040,10749.100 2833.890,10589.390 2873.820,10589.390 2873.820,10549.470 2953.670,10429.690 2953.670,10349.840 2993.590,10309.910 3033.520,10230.060 3113.370,10190.140 3193.220,10110.290 3233.150,10110.290 3313.000,10070.360 3472.700,10030.430 3752.180,10030.430 3991.740,9990.510 5588.770,9990.510 5668.620,9950.580 5788.400,9950.580 5988.030,9910.660 6467.140,9910.660 6746.620,9870.730 8423.500,9870.730 8463.430,9910.660 8982.460,9910.660 9062.310,9950.580 9142.170,9950.580 9142.170,10030.430 9182.090,10030.430 9182.090,10110.290 9222.020,10190.140 9222.020,10269.990 9261.940,10309.910 9261.940,10629.320 9301.870,10749.100 9301.870,11148.360 9341.800,11188.280 9381.720,11387.910 9421.650,11507.690 9461.570,11587.540 9461.570,11986.800 9501.500,12146.500 9501.500,12545.760 9541.420,12705.460 9541.420,12825.240 9581.350,13024.870 9621.280,13104.720 9661.200,13344.270 9701.130,13464.050 9780.980,13623.760 9780.980,13703.610 9900.760,13823.380 9940.680,13983.090 9980.610,14102.860 10060.460,14222.640 10180.240,14382.350 10180.240,14462.200 10220.160,14502.120 10260.090,14621.900 10300.010,14701.750 10300.010,14901.380 10379.870,15220.790 10459.720,15460.340 10499.640,15659.970 10539.570,15699.900 10539.570,16059.230 10579.490,16139.080 10579.490,16258.860 10619.420,16378.640 10619.420,16578.260 10659.350,16698.039 10659.350,16737.971 10699.270,16817.820 10699.270,17137.230 10619.420,17257.010 10419.790,17456.631 10419.790,17496.561 10300.010,17576.410 10220.160,17656.260 9980.610,17776.039 9940.680,17855.891 9780.980,18015.590 9701.130,18055.520 9661.200,18095.439 9581.350,18135.369 9501.500,18255.150 9461.570,18335.000 9341.800,18454.779 9261.940,18534.631 9142.170,18614.480 9022.390,18933.891 9022.390,18973.811 8942.540,19133.520 8902.610,19253.289 8902.610,19373.070 8822.760,19452.920 8822.760,19492.850 8782.830,19612.619 8742.910,19692.480 8702.980,19732.400 8663.060,19852.180 8583.200,19932.029 8543.280,20011.881 8503.350,20011.881 8503.350,20051.811 8463.430,20091.730 8383.580,20131.660 8303.720,20211.510 8303.720,20251.439 8183.950,20371.211 8183.950,20570.840 8623.130,20570.840 8742.910,20490.990 8822.760,20451.070 8982.460,20411.141 9062.310,20371.211 9182.090,20331.289 9222.020,20291.359 9261.940,20211.510 9301.870,20171.590 9341.800,20171.590 9381.720,20091.730 9461.570,20011.881 9581.350,19971.961 9581.350,19932.029 10699.270,19373.070 10858.980,19333.141 11258.230,19253.289 11338.080,19213.369 11617.570,19213.369 11936.970,19173.439 12096.670,19133.520 12256.380,19133.520 12575.780,19053.670 12775.410,19053.670 12975.040,19013.740 13054.890,18973.811 13294.450,18973.811 13414.230,18933.891 13613.860,18854.039 13733.630,18814.109 13813.490,18814.109 13853.410,18774.180 14092.960,18654.410 14092.960,18614.480 14132.890,18614.480 14132.890,18574.551 14172.820,18574.551 14212.740,18534.631 14292.590,18534.631 14332.520,18494.699 14372.450,18494.699 14452.300,18454.779 14612.000,18335.000 14651.930,18335.000 14731.780,18255.150 14811.630,18215.221 14891.480,18095.439 15011.260,17975.670 15091.110,17935.740 15131.040,17935.740 15170.960,17895.820 16488.510,17895.820 16967.619,18015.590 17087.400,18095.439 17326.949,18135.369 17486.660,18135.369 17726.211,18215.221 17885.920,18255.150 18205.320,18374.920 18444.881,18454.779 18684.430,18574.551 18884.061,18654.410 19083.689,18694.330 19283.320,18774.180 19522.869,18893.961 19682.580,18933.891 19762.430,18973.811 19882.199,19013.740 19962.061,19093.590 20201.609,19173.439 20600.869,19333.141 20760.570,19413.000 21000.131,19492.850 21279.609,19612.619 21399.391,19692.480 21758.721,19852.180 21958.350,19971.961 22277.750,20051.811 22277.750,20091.730 22437.461,20171.590 22637.080,20331.289 22836.711,20451.070 23076.270,20570.840 23196.051,20650.699 23315.820,20770.471 23475.529,20890.250 23515.449,20930.180 23595.311,21049.961 23715.080,21129.801 23874.779,21369.359 23994.561,21489.141 24074.410,21608.910 24114.340,21688.770 24194.189,21928.320 24194.189,22287.650 24154.270,22646.990 23994.561,22966.391 23834.859,23126.090 23794.939,23245.869 23555.381,23325.721 23235.971,23325.721 23036.340,23285.801 22677.010,23166.020 22517.311,23126.090 22357.600,23046.250 22157.980,22966.391 22078.119,22886.539 21918.420,22886.539 21718.789,22766.760 21559.090,22646.990 21359.461,22607.061 21199.760,22447.359 21000.131,22287.650 20920.279,22247.730 20840.420,22167.881 20800.500,22167.881 20281.461,21648.840 20121.760,21568.990 20041.910,21489.141 19962.061,21449.211 19882.199,21449.211 19802.359,21409.289 19642.650,21369.359 19403.100,21289.510 19083.689,21289.510 19083.689,21688.770 19123.609,21768.619 19243.391,21848.471 19283.320,21928.320 19363.170,22008.170 19562.801,22167.881 19602.730,22247.730 19962.061,22447.359 20081.830,22527.211 20281.461,22686.910 20521.020,22806.689 20720.650,22886.539 20880.350,22966.391 20920.279,23006.320 20920.279,23046.250 20960.199,23086.170 21000.131,23245.869 21040.051,23285.801 21079.980,23405.580 21159.830,23565.279 21159.830,23964.539 21119.900,24004.461 21119.900,24044.391 21079.980,24124.240 21040.051,24164.170 21000.131,24244.020 20920.279,24283.939 20880.350,24363.789 20800.500,24403.721 20760.570,24403.721 20680.721,24443.650 20600.869,24443.650 20521.020,24523.500 20441.170,24523.500 20361.311,24603.350 20281.461,24643.279 20241.539,24643.279 20081.830,24723.131 20041.910,24723.131 19882.199,24763.051 18844.131,24763.051 18644.510,24723.131 18365.020,24723.131 18285.170,24683.199 16767.990,24683.199 16648.221,24643.279 16368.730,24643.279 16209.030,24603.350 14851.550,24603.350 14771.700,24643.279 13454.150,24643.279 13214.600,24603.350 13014.970,24603.350 12935.120,24563.420 11018.680,24563.420 10898.900,24523.500 10579.490,24523.500 10459.720,24483.570 10100.390,24483.570 9741.050,24443.650 7145.880,24443.650 6986.170,24403.721 6746.620,24363.789 6546.990,24323.869 6187.660,24283.939 5948.100,24244.020 5868.250,24204.090 5748.470,24204.090 5548.840,24164.170 5309.290,24164.170 5189.510,24124.240 5109.660,24124.240 4989.880,24084.311 4670.480,24044.391 4550.700,24044.391 4311.140,24004.461 4191.370,24004.461 4071.590,23964.539 3991.740,23924.609 3592.480,23924.609 3432.780,23884.680 3313.000,23884.680 3233.150,23844.760 2993.590,23844.760 2913.740,23804.830 2793.970,23804.830 2754.040,23764.910 2634.260,23724.980 2474.560,23645.131 2195.080,23525.350 2075.300,23485.430 1915.600,23365.650 1795.820,23285.801 1755.890,23245.869 1715.970,23245.869 1715.970,23086.170 1636.120,22926.471 1556.260,22726.840 1516.340,22567.131 1476.410,22367.500 1476.410,21169.730 1436.490,20850.330 1356.640,20011.881 1316.710,19732.400 1276.780,19413.000 1236.860,19053.670 1196.930,18774.180 1157.010,18534.631 1117.080,18414.850 1077.160,18055.520 1037.230,17895.820 1037.230,17656.260 997.310,17576.410 997.310,17137.230 1077.160,16937.600 1077.160,16817.820 1157.010,16538.340 1276.780,16338.710 1316.710,16139.080 1436.490,15899.530 1436.490,15699.900 1476.410,15659.970 1516.340,15540.190 1516.340,15420.420 1556.260,15380.490 1556.260,15300.640 1596.190,15260.720 1596.190,15140.940 1636.120,15061.090 1636.120,14861.460",-1,-1,-1,-1,-1,-1,-1
13661,"undefined","Fimbriae","Polyline","51703.059,24683.199 51703.059,23804.830 51663.141,23485.430 51663.141,23126.090 51623.219,23046.250 51623.219,22726.840 51583.289,22567.131 51583.289,21608.910 51543.359,21449.211 51543.359,20451.070 51503.430,20371.211 51503.430,15979.380 51543.359,15859.600 51543.359,14861.460 51583.289,14661.830 51583.289,12346.130 51543.359,12306.200 51543.359,12226.350 51463.512,12066.650 51463.512,12026.720 51343.730,11906.950 51343.730,11867.020 51263.879,11787.170 51223.961,11667.390 51144.102,11587.540 51144.102,11547.610 51024.328,11427.840 50944.469,11188.280 50744.840,10908.800 50704.922,10789.020 50465.359,10549.470 50425.441,10549.470 50425.441,10509.540 50385.512,10509.540 50305.660,10469.620 50225.809,10389.770 50145.961,10389.770 49986.250,10309.910 49746.699,10230.060 49547.070,10150.210 49427.301,10070.360 49347.441,10070.360 49227.672,10030.430 48828.410,9950.580 48189.590,9870.730 47790.340,9790.880 47470.930,9750.950 47271.301,9711.030 45354.859,9711.030 45314.941,9750.950 45195.160,9750.950 45115.309,9790.880 45075.379,9790.880 44955.602,9830.810 44755.980,9950.580 44436.570,10030.430 44356.719,10110.290 44197.012,10190.140 44077.238,10269.990 44077.238,10309.910 43837.691,10469.620 43797.762,10509.540 43677.980,10589.390 43638.059,10589.390 43518.281,10709.170 43438.430,10709.170 43398.500,10749.100 43318.648,10789.020 42639.910,10789.020 42520.129,10749.100 42360.430,10749.100 42200.719,10709.170 41082.801,10709.170 40963.020,10749.100 40843.250,10749.100 40803.320,10789.020 39805.180,10789.020 39685.398,10828.950 39445.852,10868.880 39286.141,10868.880 39206.289,10908.800 39086.512,10908.800 38886.879,10988.650 38807.031,10988.650 38687.250,11028.580 38607.398,11068.500 38487.629,11108.430 38367.852,11108.430 38248.070,11148.360 38128.289,11148.360 37968.590,11188.280 37848.809,11188.280 37768.961,11228.210 37689.109,11308.060 37609.262,11308.060 37409.629,11387.910 37369.699,11427.840 37289.852,11427.840 37210.000,11507.690 37130.148,11547.610 37090.219,11587.540 37010.371,11627.470 36770.820,11867.020 36651.039,11946.870 36651.039,11986.800 36531.262,12026.720 36491.340,12066.650 36411.480,12106.580 36411.480,12146.500 36331.629,12186.430 36171.930,12346.130 36052.148,12386.060 36012.230,12425.980 35892.449,12465.910 35732.750,12465.910 35652.891,12545.760 35533.121,12585.680 35493.191,12625.610 35373.410,12665.540 34974.160,12865.170 34854.379,12905.090 34774.531,12945.020 34654.750,13024.870 34574.898,13104.720 34495.051,13224.500 34335.340,13304.350 34215.570,13464.050 34135.711,13623.760 34055.859,13663.680 34055.859,13743.530 33976.012,13743.530 33976.012,13823.380 33856.230,13943.160 33856.230,13983.090 33776.379,14062.940 33696.531,14182.720 33616.680,14222.640 33496.898,14342.420 33456.980,14342.420 33417.051,14422.270 33337.199,14462.200 33297.270,14502.120 33177.488,14581.970 33137.570,14621.900 33017.789,14701.750 32937.941,14821.530 32937.941,14861.460 32818.160,15101.010 32818.160,15220.790 32778.238,15300.640 32778.238,16857.750 32738.311,16897.670 32738.311,17057.381 32698.391,17057.381 32698.391,17097.301 32658.461,17097.301 32658.461,17177.150 32618.529,17177.150 32618.529,17257.010 32538.680,17336.850 32538.680,17376.779 32458.830,17536.480 32458.830,17576.410 32418.900,17656.260 32418.900,17895.820 32498.760,17975.670 32578.609,18135.369 32818.160,18374.920 32937.941,18534.631 33017.789,18574.551 33137.570,18654.410 33297.270,18774.180 33616.680,18933.891 33696.531,19013.740 33856.230,19053.670 33936.078,19133.520 33976.012,19133.520 34175.641,19253.289 34335.340,19373.070 34415.191,19413.000 34534.969,19492.850 34734.602,19492.850 34854.379,19532.770 34894.301,19572.699 34974.160,19612.619 35054.012,19612.619 35293.559,19692.480 35493.191,19772.330 35772.672,19812.250 35932.371,19812.250 36012.230,19852.180 36052.148,19852.180 36132.000,19932.029 36171.930,20051.811 36251.781,20051.811 36251.781,20131.660 36331.629,20171.590 36411.480,20291.359 36531.262,20490.990 36611.109,20650.699 36810.738,20890.250 36850.672,20970.100 36930.520,21089.881 36930.520,21129.801 36970.449,21129.801 36970.449,21249.580 37010.371,21369.359 37050.301,21449.211 37130.148,21568.990 37170.070,21688.770 37249.930,21808.539 37289.852,21848.471 37289.852,21928.320 37369.699,22048.100 37449.551,22127.949 37449.551,22247.730 37529.410,22367.500 37569.328,22447.359 37569.328,22646.990 37609.262,22686.910 37649.180,22766.760 37689.109,22886.539 37689.109,22926.471 37729.039,23046.250 37768.961,23126.090 37768.961,23245.869 37848.809,23325.721 37888.738,23405.580 37888.738,23485.430 37968.590,23605.199 38048.441,23764.910 38048.441,23844.760 38088.371,23884.680 38128.289,23964.539 38168.219,23964.539 38208.141,24084.311 38248.070,24164.170 38447.699,24363.789 38527.551,24403.721 38567.480,24403.721 38767.109,24523.500 38846.961,24563.420 39086.512,24563.420 39126.441,24603.350 40004.809,24603.350 40244.371,24643.279 40603.691,24643.279 40843.250,24683.199 41761.539,24683.199 41921.238,24603.350 42041.031,24603.350 42041.031,24563.420 43039.172,24563.420 43238.801,24603.350 43398.500,24643.279 43518.281,24683.199 43558.199,24683.199 43638.059,24723.131 43797.762,24763.051 43877.609,24763.051 44037.320,24802.980 44396.641,24802.980 44795.898,24763.051 44875.750,24723.131 50026.191,24723.131 50185.879,24763.051 50465.359,24763.051 50545.219,24802.980 51583.289,24802.980 51583.289,24763.051 51663.141,24763.051 51742.988,24683.199 51742.988,24164.170 51623.219,24044.391",-1,-1,-1,-1,-1,-1,-1
13662,"undefined","Normal Fallopian Tube","Polyline","7105.950,-30.870 6866.400,607.950 6866.400,687.800 6786.550,1126.980 6786.550,1206.830 6746.620,1366.540 6706.690,1685.940 6626.840,1925.500 6586.920,2125.130 6507.060,2244.900 6427.210,2444.530 6387.290,2644.160 6307.430,2923.640 6267.510,3083.350 6187.660,3322.900 6187.660,3442.680 6107.810,3522.530 6067.880,3602.380 6067.880,3682.230 6027.950,3921.790 6027.950,5079.640 6067.880,5319.190 6147.730,5638.600 6227.580,5758.370 6227.580,5878.150 6307.430,6077.780 6387.290,6317.330 6427.210,6437.110 6467.140,6596.820 6586.920,6876.300 6666.770,7036.000 6746.620,7155.780 6786.550,7275.550 6866.400,7315.480 6866.400,7355.410 6946.250,7435.260 6946.250,7475.180 6986.170,7515.110 7026.100,7594.960 7066.020,7634.890 7145.880,7754.660 7345.510,7954.290 7425.360,8074.070 7505.210,8153.920 7585.060,8273.700 7704.840,8353.550 7784.690,8393.480 7904.470,8553.180 7984.320,8593.110 8064.170,8672.960 8064.170,8712.880 8144.020,8792.730 8183.950,8792.730 8223.870,8832.660 8223.870,8872.590 8343.650,8952.440 8383.580,8992.360 8463.430,9032.290 8543.280,9112.140 8702.980,9231.920 8742.910,9311.770 8862.690,9351.700 8902.610,9431.550 8942.540,9471.470 9022.390,9471.470 9022.390,9511.400 9102.240,9591.250 9182.090,9631.180 9222.020,9671.100 9261.940,9671.100 9261.940,9750.950 9301.870,9750.950 9381.720,9870.730 9461.570,9910.660 9501.500,9950.580 9581.350,9990.510 9581.350,10070.360 9621.280,10110.290 9701.130,10230.060 9820.900,10349.840 9860.830,10429.690 9900.760,10469.620 9900.760,10509.540 9980.610,10589.390 10020.530,10669.250 10100.390,10789.020 10220.160,10948.730 10300.010,11068.500 10499.640,11467.760 10499.640,11547.610 10539.570,11627.470 10579.490,11906.950 10619.420,12026.720 10619.420,12346.130 10659.350,12425.980 10659.350,13184.570 10699.270,13264.420 10699.270,13503.980 10779.120,13623.760 10819.050,13743.530 10898.900,13943.160 11018.680,14182.720 11058.600,14222.640 11218.310,14542.050 11298.160,14621.900 11378.010,14741.680 11457.860,14821.530 11537.710,14861.460 11817.190,15140.940 11976.900,15260.720 12136.600,15420.420 12216.450,15460.340 12376.160,15580.120 12495.930,15659.970 12695.560,15739.820 12855.260,15899.530 13054.890,15979.380 13214.600,16059.230 13294.450,16139.080 13414.230,16218.930 13613.860,16378.640 13653.780,16378.640 14132.890,16618.189 14252.670,16698.039 14572.070,16777.891 14612.000,16817.820 14931.410,16977.520 15051.180,17057.381 15091.110,17057.381 15290.740,17137.230 15370.590,17177.150 15490.370,17217.080 15530.290,17217.080 15610.150,17257.010 15650.070,17257.010 15769.850,17296.930 16568.359,17296.930 16688.141,17336.850 16728.070,17336.850 16807.920,17376.779 17007.551,17416.711 17326.949,17416.711 17446.730,17456.631 18564.650,17456.631 18604.580,17416.711 18684.430,17376.779 18923.990,17376.779 19083.689,17456.631 19283.320,17576.410 20001.980,17895.820 20241.539,18015.590 20441.170,18135.369 20560.939,18215.221 20720.650,18295.070 20800.500,18295.070 20880.350,18335.000 20960.199,18414.850 21040.051,18454.779 21239.680,18534.631 21359.461,18574.551 21519.160,18614.480 21758.721,18694.330 21918.420,18734.260 22118.051,18774.180 22277.750,18854.039 22397.529,18893.961 22597.160,18933.891 23156.119,18933.891 23595.311,18973.811 23874.779,18973.811 23954.641,19013.740 24194.189,19053.670 24274.039,19053.670 24393.820,19093.590 24593.449,19093.590 24673.301,19133.520 24872.930,19173.439 25072.561,19293.221 25391.971,19413.000 25671.449,19572.699 25950.930,19692.480 26430.039,19932.029 26589.740,19971.961 26749.439,20131.660 26989.000,20251.439 26989.000,20331.289 27028.920,20331.289 27068.850,20411.141 27108.770,20530.920 27188.631,20730.551 27308.400,20930.180 27388.260,21169.730 27468.109,21369.359 27587.891,21568.990 27587.891,21848.471 27627.811,21968.250 27627.811,22048.100 27667.730,22088.020 27667.730,22806.689 27707.660,23006.320 27707.660,23166.020 27747.590,23285.801 27747.590,23445.500 27867.359,23565.279 27867.359,23605.199 27907.289,23724.980 27987.141,23804.830 27987.141,23884.680 28027.070,23884.680 28027.070,23924.609 28106.920,24004.461 28186.770,24124.240 28226.699,24124.240 28266.619,24164.170 28346.471,24204.090 28386.400,24244.020 28546.100,24323.869 28625.949,24403.721 28665.881,24403.721 28745.730,24523.500 28945.359,24603.350 29025.211,24643.279 29184.920,24643.279 29344.619,24723.131 29504.320,24763.051 31580.461,24763.051 31820.020,24802.980 32139.420,24802.980 32498.760,24842.910 32858.090,24842.910 33097.641,24882.830 34055.859,24882.830 34295.422,24802.980 34295.422,24763.051 35612.969,24763.051 36012.230,24842.910 36052.148,24842.910 36211.859,24882.830 36730.891,24882.830 36850.672,24842.910 37050.301,24842.910 37170.070,24802.980 37210.000,24802.980 37249.930,24763.051 37289.852,24763.051 37369.699,24723.131 37409.629,24723.131 37449.551,24683.199 37489.480,24683.199 37489.480,24643.279 37529.410,24643.279 37649.180,24523.500 37729.039,24523.500 37808.891,24483.570 37848.809,24443.650 37848.809,24403.721 37888.738,24323.869 37888.738,24204.090 37928.660,24124.240 37928.660,23724.980 37848.809,23565.279 37808.891,23445.500 37808.891,23325.721 37729.039,23166.020 37609.262,23046.250 37569.328,22886.539 37449.551,22806.689 37369.699,22646.990 37289.852,22607.061 37289.852,22527.211 37210.000,22487.279 37210.000,22407.430 37130.148,22287.650 37010.371,22127.949 36890.590,22008.170 36890.590,21968.250 36651.039,21728.689 36611.109,21648.840 36491.340,21529.061 36451.410,21449.211 36411.480,21449.211 36331.629,21329.430 36291.711,21289.510 36291.711,21249.580 36251.781,21249.580 36251.781,21209.660 36211.859,21129.801 36052.148,20890.250 36012.230,20850.330 35892.449,20770.471 35892.449,20690.619 35812.602,20610.770 35812.602,20570.840 35732.750,20570.840 35732.750,20490.990 35652.891,20490.990 35612.969,20451.070 35493.191,20371.211 35333.488,20211.510 35213.711,20131.660 35133.859,20051.811 35014.078,19971.961 34894.301,19932.029 34814.449,19852.180 34734.602,19812.250 34654.750,19812.250 34654.750,19772.330 34574.898,19732.400 34495.051,19732.400 34455.121,19652.551 34295.422,19612.619 34215.570,19612.619 34135.711,19572.699 34055.859,19492.850 33976.012,19492.850 33856.230,19413.000 33816.309,19373.070 33776.379,19373.070 33736.461,19333.141 33496.898,19253.289 33417.051,19253.289 33337.199,19173.439 33217.422,19093.590 33097.641,19053.670 32618.529,18734.260 32458.830,18654.410 32339.051,18534.631 32259.199,18494.699 32179.350,18414.850 32059.570,18374.920 31979.721,18255.150 31700.240,17975.670 31540.539,17736.109 31460.689,17576.410 31420.760,17536.480 31380.830,17416.711 31340.910,17257.010 31340.910,16538.340 31380.830,16458.490 31380.830,16418.561 31420.760,16338.710 31500.609,16298.780 31500.609,16179.010 31660.311,15939.450 31740.170,15779.750 31820.020,15659.970 31859.939,15460.340 32059.570,15061.090 32139.420,14861.460 32179.350,14781.600 32219.279,14621.900 32259.199,14502.120 32339.051,14382.350 32378.980,14302.490 32378.980,14222.640 32458.830,14182.720 32458.830,14142.790 32498.760,14142.790 32578.609,14023.010 32658.461,13983.090 32698.391,13903.240 32818.160,13783.460 32898.012,13743.530 32937.941,13703.610 33017.789,13663.680 33177.488,13503.980 33297.270,13424.130 33377.121,13304.350 33536.828,13224.500 33776.379,13024.870 33936.078,12945.020 34015.941,12825.240 34135.711,12745.390 34215.570,12665.540 34295.422,12625.610 34495.051,12465.910 34614.820,12346.130 34734.602,12266.280 34774.531,12266.280 34974.160,12066.650 35054.012,11906.950 35213.711,11747.240 35293.559,11707.320 35293.559,11667.390 35373.410,11587.540 35373.410,11507.690 35453.270,11507.690 35493.191,11467.760 35652.891,11467.760 35732.750,11387.910 35772.672,11387.910 35852.520,11347.980 35932.371,11347.980 36092.078,11308.060 36211.859,11268.130 36291.711,11228.210 36411.480,11228.210 36531.262,11148.360 36770.820,11028.580 37010.371,10948.730 37249.930,10828.950 37289.852,10828.950 37329.781,10789.020 37369.699,10789.020 37409.629,10749.100 37449.551,10749.100 37489.480,10669.250 37569.328,10629.320 37649.180,10429.690 37928.660,10150.210 38048.441,10070.360 38048.441,10030.430 38168.219,10030.430 38208.141,10110.290 38327.922,10190.140 38407.770,10190.140 38447.699,10230.060 38487.629,10230.060 38527.551,10269.990 38607.398,10269.990 38647.328,10309.910 38846.961,10309.910 38926.809,10349.840 40204.430,10349.840 40324.211,10389.770 41082.801,10389.770 41162.648,10429.690 42719.762,10429.690 42919.391,10349.840 42999.238,10309.910 43198.871,10230.060 43757.828,9950.580 43877.609,9910.660 44037.320,9830.810 44276.871,9830.810 44436.570,9790.880 44556.352,9750.950 44676.121,9750.950 44835.828,9711.030 45075.379,9671.100 45275.012,9631.180 45394.789,9591.250 45554.488,9591.250 45674.270,9551.320 45833.980,9511.400 46033.609,9431.550 46313.078,9311.770 47031.750,9072.210 47231.379,8992.360 47510.859,8912.510 47910.109,8712.880 47950.039,8712.880 48109.738,8672.960 48189.590,8633.030 48349.301,8633.030 48389.219,8593.110 48469.070,8593.110 48628.781,8513.250 48748.551,8393.480 48828.410,8353.550 48908.262,8353.550 48948.180,8313.620 49067.961,8233.770 49147.809,8153.920 49267.590,8114.000 49547.070,7954.290 49547.070,7914.370 49666.852,7834.520 49746.699,7754.660 49746.699,7674.810 49826.559,7594.960 49826.559,8353.550 49946.328,8233.770 50066.109,8074.070 50185.879,7874.440 50345.590,7594.960 50425.441,7395.330 50545.219,7235.630 50784.770,6756.520 50824.699,6716.590 50824.699,6636.740 50904.551,6437.110 50984.398,6277.410 51064.250,5997.930 51064.250,5878.150 51144.102,5758.370 51263.879,5598.670 51303.809,5478.890 51303.809,5359.120 51423.590,5159.490 51503.430,4959.860 51583.289,4800.150 51623.219,4640.450 51623.219,4161.340 51663.141,4001.640 51663.141,3881.860 51703.059,3722.160 51742.988,3642.310 51782.922,3522.530 51782.922,2883.720 51742.988,2644.160 51703.059,2564.310 51703.059,2045.280 51663.141,1925.500 51663.141,1566.170 51623.219,1526.240 51583.289,1446.390 51583.289,1406.460 51463.512,1286.680 51463.512,1246.760 51343.730,1126.980 51303.809,1047.130 51184.031,927.350 51104.180,927.350 51024.328,847.500 50904.551,807.580 50585.141,647.870 50505.289,647.870 50385.512,528.100 50305.660,488.170 50145.961,448.240 49906.398,368.390 49746.699,288.540 49387.371,168.760 49187.738,168.760 48948.180,88.910 48748.551,9.060 48469.070,-70.790 48229.520,-110.720 47950.039,-190.570 47830.270,-190.570 47630.641,-230.500 47431.012,-230.500 47191.449,-270.420 46991.820,-270.420 46752.270,-350.270 46592.559,-350.270 46432.859,-390.200 45195.160,-390.200 44995.531,-350.270 44755.980,-350.270 44516.422,-310.350 44316.789,-310.350 44077.238,-270.420 43598.129,-270.420 43438.430,-230.500 42879.461,-230.500 42759.691,-190.570 39126.441,-190.570 38926.809,-150.640 38447.699,-70.790 38367.852,-70.790 38008.520,9.060 37569.328,48.980 37090.219,128.840 36730.891,168.760 36171.930,208.690 33936.078,208.690 33017.789,128.840 32658.461,88.910 32219.279,48.980 31979.721,48.980 31859.939,9.060 31660.311,9.060 31340.910,-30.870 30861.801,-70.790 30143.131,-150.640 22078.119,-150.640 21718.789,-190.570 21319.529,-190.570 20840.420,-230.500 20281.461,-270.420 19642.650,-270.420 19283.320,-310.350 18404.949,-310.350 18165.400,-350.270 11897.050,-350.270 11537.710,-390.200 10779.120,-390.200 10539.570,-430.120 10220.160,-470.050 10100.390,-470.050 9820.900,-509.980 9661.200,-509.980 9022.390,-549.900 7864.540,-549.900 7744.760,-509.980 7664.910,-430.120 7624.990,-430.120 7385.430,-190.570 7345.510,-110.720 7265.650,-30.870 7225.730,-30.870 7185.800,9.060 7145.880,9.060 7026.100,128.840 6986.170,128.840 6986.170,208.690",-1,-1,-1,-1,-1,-1,-1
