Id,Name,Text,type,all_points,X,Y,RadiusX,RadiusY,Width,Height,all_transforms
9425,"undefined","P53 signature","Polyline","5214.210,15650.070 5190.380,15635.310 5155.190,15621.690 5131.350,15617.150 5070.050,15617.150 5011.030,15621.690 4957.680,15638.710 4891.840,15678.440 4827.140,15755.630 4823.730,15764.710 4823.730,15788.550 4838.490,15854.390 4844.160,15862.330 4856.650,15868.010 4874.810,15868.010 4910.000,15850.980 4930.430,15831.690 4949.730,15789.690 4962.220,15772.660 4970.160,15765.850 5030.320,15739.740 5082.540,15728.390 5162.000,15722.710 5185.840,15718.170 5198.320,15712.500 5221.020,15688.660 5225.570,15676.170 5225.570,15655.740 5214.210,15642.120 5200.590,15639.850 5182.430,15627.360 5171.080,15627.360",-1,-1,-1,-1,-1,-1,-1
9426,"undefined","Urothelial metaplasia","Polyline","2216.440,15217.560 2216.440,15221.160 2083.070,15231.970 2072.260,15217.560 2021.800,15167.090 1989.350,15098.600 1928.080,15030.120 1910.050,15001.280 1884.820,14979.650 1852.380,14940.000 1791.100,14817.440 1762.260,14752.560 1715.400,14590.350 1704.590,14572.330 1693.780,14539.890 1654.120,14456.980 1639.710,14402.910 1632.500,14363.260 1628.890,14316.400 1628.890,14082.100 1625.290,14038.850 1603.660,13966.750 1589.240,13930.710 1560.400,13873.030 1506.340,13808.150 1481.100,13782.920 1441.450,13754.080 1412.620,13725.240 1380.170,13681.990 1365.760,13638.730 1351.340,13573.850 1351.340,13559.430 1369.360,13530.600 1394.590,13512.570 1419.820,13501.760 1473.890,13490.940 1592.850,13490.940 1610.870,13494.550 1650.520,13530.600 1675.750,13566.640 1726.220,13620.710 1758.660,13663.970 1834.360,13746.870 1852.380,13757.690 1881.220,13761.290 1935.280,13757.690 2000.170,13692.800 2043.420,13656.760 2079.470,13638.730 2173.190,13624.320 2238.070,13620.710 2382.260,13624.320 2447.140,13573.850 2486.790,13548.620 2602.140,13498.150 2623.770,13494.550 2677.840,13494.550 2724.700,13526.990 2742.720,13552.220 2757.140,13617.110 2757.140,13685.590 2753.530,13703.620 2739.110,13728.850 2695.860,13782.920 2616.560,13851.410 2587.720,13880.240 2515.630,13937.920 2432.720,13988.380 2302.960,14049.660 2274.120,14056.870 2241.680,14060.470 2191.210,14060.470 2133.540,14082.100 2126.330,14082.100 2093.890,14100.120 2039.820,14150.590 2018.190,14179.430 2003.770,14201.050 1964.120,14283.960 1964.120,14341.630 1967.730,14356.050 1992.960,14413.730 2000.170,14442.560 2010.980,14460.590 2018.190,14500.240 2018.190,14525.470 2021.800,14543.490 2021.800,14590.350 1978.540,14637.210 1971.330,14651.630 1964.120,14655.240 1956.910,14666.050 1949.700,14691.280 1949.700,14738.140 1964.120,14781.400 2003.770,14831.860 2007.380,14842.680 2039.820,14882.330 2050.630,14889.540 2065.050,14914.770 2075.860,14925.580 2155.170,15055.350 2169.580,15087.790 2184.000,15109.420 2191.210,15134.650 2194.820,15138.250 2202.030,15174.300 2202.030,15213.950 2198.420,15217.560 2198.420,15224.770 2194.820,15228.370 2155.170,15228.370 2144.350,15224.770",-1,-1,-1,-1,-1,-1,-1
9427,"undefined","Floating Cancer","Polyline","9705.280,11649.260 9762.470,11620.670 10151.390,11700.740 10174.270,11712.180 10314.390,11763.650 10457.370,11840.860 10523.150,11880.900 10540.300,11895.190 10563.180,11918.070 10594.640,11963.830 10631.810,12038.180 10646.110,12095.370 10651.830,12166.860 10666.130,12226.920 10671.850,12278.390 10674.710,12312.710 10671.850,12415.650 10631.810,12492.860 10608.940,12518.600 10586.060,12535.760 10463.090,12512.880 10457.370,12510.020 10431.640,12475.710 10408.760,12432.810 10371.580,12347.020 10360.140,12327.000 10331.550,12249.790 10322.970,12146.840 10320.110,12052.480 10311.530,12029.600 10297.230,12006.720 10271.500,11980.980 10188.560,11909.490 10148.530,11880.900 10105.630,11860.880 10022.700,11852.300 9965.510,11852.300 9911.180,11843.720 9796.790,11838.000 9759.620,11820.840 9696.700,11772.230 9682.400,11755.070 9665.250,11726.470 9665.250,11683.580 9676.680,11666.420 9699.560,11646.400 9722.440,11632.110 9745.320,11629.250 9748.180,11623.530 9751.040,11623.530",-1,-1,-1,-1,-1,-1,-1
9428,"undefined","Floating cancer","Polyline","3061.990,8886.960 3091.990,8855.520 3139.140,8819.800 3156.290,8812.660 3182.010,8809.800 3209.160,8811.230 3217.730,8819.800 3220.590,8841.230 3214.870,8848.380 3193.440,8864.090 3153.430,8879.810 3097.710,8885.530 3077.700,8892.670 3051.980,8892.670 3049.130,8889.810 3049.130,8876.950",-1,-1,-1,-1,-1,-1,-1
9429,"undefined","STIC","Polyline","7590.300,3685.340 7653.820,3680.800 7671.970,3685.340 7699.190,3685.340 7740.030,3698.950 7767.250,3721.640 7771.790,3726.180 7771.790,3730.710 7776.330,3730.710 7776.330,3735.250 7780.860,3739.790 7785.400,3739.790 7785.400,3744.330 7789.940,3744.330 7789.940,3748.860 7794.480,3748.860 7794.480,3753.400 7803.550,3762.470 7808.090,3762.470 7830.780,3803.310 7858.000,3898.590 7858.000,3916.740 7862.540,3921.280 7862.540,3975.730 7858.000,4002.950 7853.460,4002.950 7835.310,4021.100 7803.550,4030.180 7585.760,4030.180 7508.620,4021.100 7426.950,4021.100 7395.190,4030.180 7367.970,4030.180 7358.890,4034.710 7340.740,4034.710 7327.130,4039.250 7286.290,4039.250 7263.610,4052.860 7240.920,4084.630 7227.310,4143.610 7227.310,4170.830 7245.460,4211.670 7268.150,4252.510 7340.740,4347.790 7399.730,4402.240 7436.030,4456.690 7449.640,4488.450 7481.400,4542.900 7526.770,4638.180 7563.070,4742.540 7563.070,4751.610 7594.830,4815.140 7603.910,4851.440 7622.060,4901.350 7626.600,4928.570 7644.740,4973.940 7658.360,5019.320 7667.430,5060.150 7699.190,5137.290 7730.950,5178.120 7780.860,5232.570 7876.150,5327.860 7930.600,5391.380 7962.360,5404.990 8007.730,5404.990 8062.180,5418.600 8093.940,5436.750 8103.020,5445.830 8116.630,5482.130 8125.700,5486.660 8130.240,5495.740 8130.240,5513.890 8125.700,5536.570 8121.160,5536.570 8121.160,5541.110 8075.790,5586.480 8066.720,5591.020 8034.960,5591.020 7975.970,5581.950 7926.060,5568.330 7894.300,5550.190 7876.150,5545.650 7839.850,5527.500 7821.700,5513.890 7749.100,5473.050 7708.270,5454.900 7635.670,5404.990 7563.070,5377.770 7286.290,5377.770 7263.610,5382.300 7250.000,5391.380 7200.090,5409.530 7132.030,5427.680 7082.110,5436.750 7000.440,5445.830 6959.610,5445.830 6932.380,5450.360 6846.170,5450.360 6741.810,5427.680 6700.980,5404.990 6696.440,5404.990 6687.370,5391.380 6682.830,5377.770 6682.830,5323.320 6687.370,5296.090 6696.440,5273.410 6746.350,5218.960 6787.190,5196.270 6864.320,5187.200 6918.770,5187.200 6955.070,5178.120 6968.680,5178.120 7027.670,5146.360 7050.350,5123.680 7091.190,5096.450 7231.850,4960.330 7250.000,4928.570 7272.680,4846.900 7272.680,4815.140 7268.150,4801.520 7259.070,4778.840 7236.380,4742.540 7077.580,4574.660 7027.670,4515.670 7009.520,4488.450 6927.840,4334.180 6909.700,4306.950 6864.320,4207.130 6846.170,4175.370 6832.560,4111.850 6832.560,4052.860 6841.640,3984.800 6855.250,3943.970 6891.550,3866.830 6914.230,3826.000 6941.460,3794.240 6968.680,3771.550 7073.040,3726.180 7104.800,3721.640 7163.790,3703.490 7222.770,3698.950 7540.390,3698.950 7581.220,3689.880 7635.670,3689.880 7640.210,3685.340 7658.360,3685.340",-1,-1,-1,-1,-1,-1,-1
9430,"undefined","STIC","Polyline","7160.670,1155.260 7435.010,1292.430 7435.010,1315.290 7429.290,1338.150 7417.860,1361.010 7389.290,1378.160 7366.420,1383.880 7297.840,1389.590 7280.690,1395.310 7252.120,1395.310 7217.830,1412.450 7206.390,1412.450 7143.530,1446.740 6983.490,1509.610 6932.060,1543.910 6920.630,1543.910 6909.200,1549.620 6897.760,1561.050 6863.470,1583.910 6846.330,1589.630 6817.750,1612.490 6800.600,1635.350 6749.160,1675.360 6726.300,1686.790 6714.870,1698.220 6692.010,1703.940 6663.430,1721.080 6634.860,1755.370 6623.430,1772.520 6612.000,1806.810 6612.000,1881.110 6623.430,1903.970 6669.150,1949.700 6697.730,1972.560 6737.730,1995.420 6806.320,2024.000 6886.330,2046.860 6943.490,2052.570 7063.510,2052.570 7092.090,2046.860 7423.580,2046.860 7440.720,2058.290 7463.590,2081.150 7475.020,2109.730 7475.020,2172.600 7452.150,2206.890 7417.860,2235.470 7395.000,2246.900 7332.130,2309.770 7314.990,2366.920 7314.990,2418.360 7332.130,2452.650 7372.140,2498.370 7412.150,2532.660 7423.580,2538.380 7440.720,2555.530 7509.310,2601.250 7537.890,2629.830 7555.030,2641.260 7572.180,2664.120 7652.190,2744.130 7663.620,2761.280 7715.060,2807.000 7732.210,2812.720 7743.640,2812.720 7749.350,2807.000 7755.070,2784.140 7766.500,2772.710 7795.080,2698.410 7800.790,2675.550 7800.790,2641.260 7817.940,2595.530 7892.240,2532.660 7966.540,2498.370 7989.400,2492.660 8035.120,2492.660 8143.710,2549.810 8155.140,2566.960 8172.290,2606.960 8195.150,2669.830 8229.440,2732.700 8229.440,2744.130 8240.880,2778.430 8240.880,2847.010 8280.880,2961.320 8298.030,2989.890 8332.320,3029.900 8360.900,3058.480 8412.340,3098.490 8412.340,3144.210 8406.620,3161.350 8366.610,3189.930 8309.460,3218.510 8229.440,3252.800 8126.570,3264.230 8057.980,3264.230 7977.970,3258.520 7846.520,3224.220 7789.360,3212.790 7697.920,3212.790 7560.750,3264.230 7492.160,3264.230 7475.020,3258.520 7469.300,3252.800 7469.300,3247.090 7429.290,3281.380 7395.000,3298.520 7337.850,3304.240 7280.690,3281.380 7160.670,3201.360 7080.660,3081.340 7040.650,3041.330 7012.070,3007.040 6960.630,2961.320 6914.910,2932.740 6874.900,2915.590 6812.030,2915.590 6737.730,2904.160 6560.560,2829.860 6509.120,2795.570 6503.400,2795.570 6457.680,2749.850 6446.250,2732.700 6423.390,2709.840 6406.240,2698.410 6383.380,2669.830 6354.800,2624.110 6349.090,2624.110 6320.510,2578.390 6303.370,2538.380 6297.650,2624.110 6286.220,2709.840 6280.500,2738.420 6257.640,2795.570 6246.210,2801.290 6234.780,2824.150 6223.350,2835.580 6194.770,2847.010 6154.770,2869.870 6097.610,2875.590 6063.320,2875.590 6034.740,2852.720 5977.590,2738.420 5966.160,2709.840 5960.440,2669.830 5949.010,2646.970 5949.010,2635.540 5920.440,2606.960 5869.000,2589.820 5828.990,2589.820 5806.130,2584.100 5766.120,2544.100 5720.400,2458.360 5703.250,2446.930 5623.240,2446.930 5594.660,2452.650 5554.650,2475.510 5531.790,2481.230 5434.630,2481.230 5388.910,2452.650 5337.470,2401.210 5320.320,2378.350 5303.180,2332.630 5291.750,2315.480 5291.750,2304.050 5286.030,2298.330 5286.030,2281.190 5280.320,2264.040 5280.320,2229.750 5303.180,2206.890 5451.780,2149.730 5577.510,2138.300 5726.110,2138.300 5869.000,2149.730 5977.590,2149.730 6057.610,2161.170 6103.330,2172.600 6154.770,2195.460 6217.640,2241.180 6257.640,2264.040 6286.220,2286.900 6309.080,2298.330 6331.940,2321.200 6354.800,2332.630 6400.530,2372.630 6451.970,2401.210 6497.690,2418.360 6531.980,2418.360 6549.130,2424.070 6686.300,2424.070 6703.440,2406.930 6732.020,2389.780 6760.600,2366.920 6783.460,2332.630 6789.170,2315.480 6783.460,2275.470 6766.310,2235.470 6754.880,2218.320 6726.300,2189.740 6674.870,2155.450 6652.000,2144.020 6640.570,2144.020 6594.850,2121.160 6543.410,2104.010 6469.110,2069.720 6371.950,1978.270 6286.220,1875.400 6234.780,1778.240 6234.780,1692.510 6246.210,1663.930 6286.220,1623.920 6343.370,1583.910 6423.390,1543.910 6491.970,1503.900 6566.270,1475.320 6617.710,1446.740 6634.860,1441.030 6674.870,1418.170 6697.730,1401.020 6760.600,1366.730 6783.460,1349.580 6829.180,1326.720 6857.760,1286.710 6874.900,1275.280 6903.480,1235.280 6920.630,1229.560 6937.770,1212.410 7034.930,1172.410 7109.230,1160.980 7154.960,1149.550 7189.250,1149.550 7206.390,1166.690 7217.830,1172.410 7223.540,1183.840 7252.120,1200.980 7263.550,1212.410 7269.260,1212.410",-1,-1,-1,-1,-1,-1,-1
9431,"undefined","STIL","Polyline","3528.340,2700.650 3732.380,2392.320 3782.260,2346.980 3872.940,2297.110 3927.350,2278.970 3954.560,2265.370 4058.850,2229.090 4135.930,2210.960 4194.870,2183.750 4308.230,2142.940 4398.910,2120.270 4448.790,2097.600 4457.850,2088.530 4489.590,2074.930 4521.330,2056.790 4580.280,2043.190 4788.850,2043.190 4847.800,2047.720 4897.670,2061.330 4988.360,2102.130 5024.630,2129.340 5051.830,2142.940 5101.710,2174.680 5124.380,2192.820 5142.520,2224.560 5147.050,2238.160 5147.050,2297.110 5137.980,2306.170 5101.710,2324.310 5065.440,2337.910 5015.560,2337.910 4970.220,2328.840 4902.210,2297.110 4861.400,2274.430 4838.730,2269.900 4825.120,2260.830 4729.910,2256.300 4621.090,2256.300 4548.540,2269.900 4489.590,2274.430 4421.580,2288.040 4330.900,2324.310 4231.150,2405.930 4154.060,2442.200 4113.260,2446.730 4058.850,2469.400 4018.040,2492.080 3981.760,2519.280 3895.610,2596.360 3836.670,2659.840 3791.330,2700.650 3745.990,2727.850 3668.910,2764.130 3659.840,2773.200 3619.030,2786.800 3551.020,2786.800 3537.410,2759.590 3532.880,2745.990 3532.880,2673.440 3551.020,2641.700 3555.550,2609.960",-1,-1,-1,-1,-1,-1,-1
20077,"1 | Full ROI","1 | Full ROI","Polygon","7508.650,5174.931 7473.889,5090.789 7435.325,4976.799 7409.899,4805.526 7360.510,4677.243 7340.010,4636.512 7336.457,4595.631 7348.931,4588.565 7333.027,4581.547 7304.351,4541.419 7246.208,4470.478 7214.061,4421.813 7188.799,4403.217 7170.920,4373.304 7177.740,4345.833 7140.633,4328.160 7102.904,4257.376 7154.856,4229.631 7210.343,4321.384 7273.665,4394.879 7338.290,4465.764 7387.329,4545.881 7415.646,4617.088 7428.412,4684.534 7463.151,4776.472 7469.427,4846.574 7497.721,4925.576 7514.374,4994.288 7543.983,5066.781 7568.378,5148.417",-1,-1,-1,-1,-1,-1,"0.001822502422970974,0.6125317502966224,-3552.296014152036,-0.6137098976627587,-0.0054305799232636605,19810.922680205407,0,0,1"
20078,"2 | Full ROI","2 | Full ROI","Polygon","7218.110,4553.079 7199.106,4550.217 7174.880,4552.181 7150.707,4518.249 7083.924,4454.007 7054.825,4388.121 7044.953,4357.388 7026.128,4341.308 7018.365,4326.563 7001.006,4313.057 6975.798,4278.174 6942.292,4259.907 6907.899,4188.374 6909.154,4171.266 6912.867,4142.376 6928.998,4118.753 6934.318,4091.346 6938.300,4063.492 6917.305,4014.664 6907.240,3932.187 6940.499,3883.490 6971.161,3863.476 6985.088,3854.932 7023.238,3844.222 7047.730,3846.104 7123.013,3824.714 7175.855,3814.970 7207.176,3810.556 7225.280,3808.172 7242.769,3805.604 7243.458,3854.122 7194.939,3860.836 7143.825,3872.897 7125.114,3866.640 7107.951,3870.309 7091.716,3903.292 7060.649,3901.491 7048.369,3898.421 7047.231,3903.730 7008.284,3920.886 6987.271,3914.505 6981.546,3921.083 6989.156,3955.627 7003.515,3999.203 7017.224,4040.809 7004.795,4066.107 7009.297,4092.960 7000.540,4120.709 6988.006,4159.045 7028.067,4197.067 7007.801,4227.488 7032.343,4219.834 7047.078,4234.430 7035.993,4281.007 7060.191,4313.849 7109.662,4364.667 7137.802,4397.385 7153.400,4440.523 7203.137,4453.384 7235.764,4492.507 7232.659,4517.466 7228.336,4529.841 7238.740,4541.270",-1,-1,-1,-1,-1,-1,"-0.009791972622937033,0.6112300297826243,-3238.1608303426437,-0.6082675783108813,-0.01884751711240035,19908.589523292976,0,0,1"
20079,"3 | Full ROI","3 | Full ROI","Polygon","7698.454,3932.240 7697.639,3884.986 7769.266,3883.097 7813.330,3885.650 7855.452,3894.393 7883.157,3898.170 7929.161,3894.534 7945.662,3901.529 8010.107,3898.699 8049.230,3911.587 8040.390,3933.271 8000.350,3926.560 7955.493,3937.373 7914.500,3934.783 7872.465,3931.178 7839.767,3934.653 7795.774,3936.209 7756.758,3929.486",-1,-1,-1,-1,-1,-1,"-0.010663736039981301,0.6159373784294073,-3291.205816479589,-0.6182148613673399,-0.007398261878151391,19968.852901883667,0,0,1"
