-2.810735585580086127e-02,8.264970165158221915e-01,5.801841979485173795e+01
-8.341079651330604028e-01,-3.516693266706546334e-02,1.598171123835718390e+03
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
