Id,Name,Text,type,all_points,X,Y,RadiusX,RadiusY,Width,Height,all_transforms
17988,"undefined","STIC","Polygon","55488.711,41691.102 54609.129,41559.859 54427.121,41418.320 54170.078,41423.719 53993.000,41322.398 53961.141,41126.891 54243.539,40990.172 54509.121,40872.922 54628.012,40855.230 55044.051,40799.898 55297.320,40633.031 55382.559,40278.738 55256.281,39775.828 54961.828,39415.512 54607.781,39317.102 54563.602,38828.789 54889.398,38281.051 55202.262,37719.910 55476.352,37869.641 55189.148,38470.762 55025.559,38784.141 55121.512,39326.059 55469.629,39631.309 55632.102,40270.520 55562.738,40713.430 55463.910,40847.359 55125.129,41061.559 54937.359,41061.578 54809.160,41046.160 54692.230,41139.648 54566.738,41157.230 54828.301,41270.500 54935.648,41348.141 55233.199,41475.219 55419.078,41583.879 55510.129,41651.352",-1,-1,-1,-1,-1,-1,-1
17989,"undefined","Normal Fallopian Tube","Polygon","125378.102,39118.172 118205.352,39098.449 113526.156,35219.262 110589.992,34218.621 109814.461,30302.080 111016.797,27896.869 115501.117,24810.539 116831.000,21141.721 117400.609,18725.471 121533.578,17637.250 124371.648,18214.221 126569.633,19201.971 127801.961,21122.240 129661.477,23369.920 132026.203,26892.260 131647.250,30472.189 130202.711,34666.449 128998.531,37177.121",-1,-1,-1,-1,-1,-1,-1
17990,"undefined","Fimbriae","Polyline","125731.344,79314.781 125729.492,79420.242 124552.930,80349.078 124021.969,80550.789 123598.313,80648.883 123385.563,80750.648 123278.273,80854.258 123172.813,80852.422 123065.523,80956.039 120429.148,80910.023 120114.633,80799.039 119694.648,80686.227 119380.133,80575.250 119067.453,80358.820 118545.703,80033.250 118336.633,79924.117 116460.531,78625.531 115518.797,78187.141 114786.141,77857.891 114368.008,77639.617 113948.031,77526.797 113422.602,77412.148 113108.070,77301.172 112582.641,77186.508 112266.281,77180.992 111742.688,76960.867 111113.641,76738.922 110066.461,76298.703 109437.406,76076.742 108913.820,75856.633 108284.773,75634.680 107553.953,75199.969 107030.359,74979.859 106088.633,74541.477 105461.430,74214.070 105146.898,74103.094 105041.453,74101.250 104726.930,73990.273 104517.859,73881.141 104201.492,73875.617 103885.133,73870.094 103459.633,74073.641 103141.430,74173.570 102508.703,74162.531 102090.563,73944.258 101568.813,73618.688 100739.891,72760.328 100427.219,72543.891 99589.102,72212.797 99170.961,71994.531 98541.922,71772.578 98331.008,71768.898 98016.492,71657.922 97383.758,71646.883 97385.602,71541.422 96974.820,70901.328 96662.141,70684.898 95718.570,70351.969 92765.844,70300.430 92451.320,70189.453 92138.641,69973.023 91929.570,69863.891 91513.273,69540.156 91207.953,68901.906 91002.570,68581.859 90799.008,68156.359 90591.789,67941.773 90386.406,67621.727 89870.180,66979.797 89666.633,66554.289 89457.563,66445.156 89353.953,66337.859 89037.578,66332.344 88828.523,66223.211 88723.047,66221.367 88619.453,66114.070 87805.258,64412.070 87814.469,63884.801 88251.000,63048.520 88367.508,62417.641 88380.391,61679.449 88274.930,61677.609 88276.773,61572.160 88175.008,61359.410 87973.297,60828.449 87667.977,60190.211 87257.203,59550.109 86950.047,59017.320 86746.492,58591.820 86232.109,57844.430 85923.109,57417.090 85821.344,57204.340 85717.719,57097.051 85730.602,56358.871 85632.523,55935.211 85638.039,55618.840 85538.109,55300.641 85230.938,54767.840 85025.563,54447.801 84498.289,54438.590 84178.242,54643.980 83536.313,55160.211 83205.219,55998.320 83086.867,56734.672 83072.148,57578.301 82850.203,58207.352 82311.883,58830.871 81233.406,60183.379 80478.656,61119.578 79722.070,62161.238 79291.039,62681.148 79078.297,62782.930 76652.844,62740.590 75698.227,63040.391 75274.570,63138.480 74743.617,63340.180 74214.500,63436.441 73468.953,63845.371 72199.820,64034.191 71254.406,63806.711 70730.820,63586.602 69890.859,63360.969 68840.000,63131.648 64410.898,63054.340 64198.148,63156.109 64087.180,63470.641 64041.160,66107.000 64229.980,67376.141 65044.172,69078.141 65454.930,69718.227 65554.867,70036.430 65652.961,70460.094 65636.398,71409.180 65421.801,71616.406 63207.262,71577.758 62154.551,71453.898 61314.602,71228.258 60365.512,71211.688 59514.512,71618.789 58983.551,71820.492 58448.922,72233.109 57708.891,72325.680 57392.531,72320.148 57288.922,72212.859 54968.910,72172.359 54225.211,72475.844 53585.121,72886.617 52628.672,73291.867 51990.422,73597.188 51141.262,73898.828 50295.781,73989.547 49768.512,73980.352 48930.391,73649.258 48199.570,73214.563 47154.230,72668.883 45496.410,70952.148 44660.129,70515.609 43714.719,70288.133 42660.180,70269.727 42127.379,70576.891 41489.129,70882.211 40427.219,71285.617 39579.898,71481.797 38947.180,71470.750 38101.699,71561.477 37045.309,71648.531 36410.738,71742.938 35668.879,71940.969 35137.930,72142.672 34394.219,72446.148 33652.359,72644.180 32595.971,72731.219 31852.270,73034.703 31321.311,73236.406 30263.080,73428.906 29206.699,73515.961 23090.330,73409.203 21504.830,73592.492 20128.400,73884.930 19597.439,74086.633 19281.070,74081.109 19072.010,73971.977 18757.471,73861.000 18232.039,73746.344 17392.100,73520.711 16761.211,73404.211 15710.350,73174.891 15288.530,73167.531 14657.640,73051.031 14132.210,72936.367 13395.870,72818.031 12977.720,72599.758 12455.970,72274.188 12354.210,72061.438 11943.420,71421.352 11843.500,71103.148 11741.730,70890.398 11540.020,70359.438 11132.930,69508.438 10616.700,68866.508 9995.020,68222.742 9369.640,67789.867 8849.730,67358.852 8331.660,66822.383 7811.750,66391.352 7295.520,65749.422 6670.170,65316.559 5626.670,64665.430 5417.600,64556.289 4381.460,63483.340 3756.090,63050.469 3339.800,62726.750 2925.340,62297.559 2612.650,62081.129 2090.900,61755.570 1776.390,61644.590 1361.930,61215.410 1262.000,60897.199 1056.600,60577.160 958.520,60153.500 867.790,59308.020 566.140,58458.859 466.220,58140.660 364.450,57927.910 368.130,57717.000 270.040,57293.340 66.480,56867.840 -129.690,56020.520 -94.720,54016.879 123.540,53598.738 343.660,53075.148 678.420,52026.129 1126.020,50557.129 1344.300,50138.988 1673.540,49406.328 2004.630,48568.219 2226.590,47939.172 2446.700,47415.578 2877.710,46895.672 3206.970,46163.012 3641.670,45432.191 4187.360,44386.852 4840.330,43237.891 5491.470,42194.391 6031.620,41465.410 6564.420,41158.250 7415.420,40751.160 8260.880,40660.430 10791.810,40704.609 11322.760,40502.898 11748.260,40299.352 11964.680,39986.672 11973.880,39459.398 11766.670,39244.809 11557.600,39135.672 11241.240,39130.148 10715.800,39015.488 10399.430,39009.969 9664.940,38786.180 8726.890,38136.879 7994.230,37807.629 7367.030,37480.219 7054.340,37263.789 6532.590,36938.230 6218.060,36827.250 5798.090,36714.430 5589.020,36605.301 5276.340,36388.859 4967.340,35961.520 4554.730,35426.891 4345.660,35317.750 4143.940,34786.801 3940.400,34361.301 3947.770,33939.480 3847.840,33621.270 3851.520,33410.359 3747.900,33303.070 3764.470,32353.980 3784.720,31193.980 4004.830,30670.391 4117.650,30250.410 4448.740,29412.289 4988.900,28683.311 5423.600,27952.490 6067.370,27330.811 6494.710,27021.811 7138.480,26400.131 7678.640,25671.141 8004.200,25149.391 8429.710,24945.850 8747.910,24845.920 9067.950,24640.520 9597.060,24544.279 11178.880,24571.891 11813.460,24477.480 12446.190,24488.529 13077.070,24605.020 13706.120,24826.980 14546.080,25052.609 14649.690,25159.910 15067.830,25378.180 15484.120,25701.910 16005.870,26027.471 16629.400,26565.789 17565.600,27320.539 18087.359,27646.109 18398.199,27967.990 18707.199,28395.330 19121.650,28824.520 19327.039,29144.561 19848.789,29470.131 20786.840,30119.420 21308.590,30444.990 22039.410,30879.689 22772.070,31208.939 23508.410,31327.279 24032.000,31547.391 25708.230,32209.570 26337.270,32431.529 26860.859,32651.641 27491.760,32768.141 28546.301,32786.551 28653.600,32682.930 28759.051,32684.770 28760.891,32579.320 28868.189,32475.699 28870.029,32370.250 28979.150,32161.180 28980.990,32055.730 29086.461,32057.570 29193.760,31953.949 29195.600,31848.500 29408.350,31746.730 29513.789,31748.570 29621.100,31644.949 29832.010,31648.631 29939.301,31545.020 30044.740,31546.859 30046.580,31441.410 30257.510,31445.090 30470.260,31343.311 30577.539,31239.699 30683.010,31241.539 30790.301,31137.930 31003.051,31036.150 31213.961,31039.840 31426.711,30938.061 31746.760,30732.680 32172.240,30529.131 32806.820,30434.721 33545.012,30447.600 33757.738,30345.820 34075.961,30245.900 36185.051,30282.711 36710.488,30397.359 36921.398,30401.051 37341.371,30513.869 38923.191,30541.480 39346.852,30443.381 39454.148,30339.770 39665.059,30343.461 39772.352,30239.840 39985.102,30138.070 40517.898,29830.910 41048.852,29629.199 41479.871,29109.289 41805.441,28587.539 41914.578,28378.471 42021.871,28274.859 42023.711,28169.410 42131.012,28065.789 42138.371,27643.971 42245.672,27540.359 42254.871,27013.090 42362.172,26909.471 42467.621,26911.311 42680.371,26809.529 43209.480,26713.289 43422.230,26611.520 45425.871,26646.490 46265.828,26872.119 46789.422,27092.240 50480.328,27156.660 50798.531,27056.730 50903.988,27058.570 51011.281,26954.949 51327.648,26960.471 51753.148,26756.930 52284.102,26555.230 52922.352,26249.910 53240.559,26149.971 53666.059,25946.420 53984.262,25846.500 54409.762,25642.949 55049.852,25232.170 55480.871,24712.260 55800.922,24506.881 56335.551,24094.260 56550.148,23887.029 57082.941,23579.869 57402.988,23374.480 57512.121,23165.420 57832.172,22960.029 58257.672,22756.490 58474.102,22443.801 58797.828,22027.510 58908.801,21712.980 59127.070,21294.840 59343.512,20982.160 59783.730,19934.980 59898.391,19409.551 60345.980,17940.551 60567.930,17311.500 60791.730,16576.990 61013.680,15947.950 61133.859,15106.160 61270.070,7302.520 61382.891,6882.540 61388.410,6566.170 61603.000,6358.950 61712.141,6149.880 61926.730,5942.650 62143.160,5629.970 62357.750,5422.740 62570.500,5320.970 62888.699,5221.030 63952.449,4712.170 64696.160,4408.690 65332.570,4208.820 66387.117,4227.230 66916.227,4130.980 78094.422,4326.100 78728.977,4231.680 82314.438,4294.260 82945.320,4410.770 83681.672,4529.110 84521.617,4754.740 85985.109,5518.700 86715.930,5953.390 87450.430,6177.190 88392.156,6615.580 89126.656,6839.370 90282.969,7070.520 92177.477,7314.570 92704.750,7323.780 94599.250,7567.820 95230.141,7684.310 95650.117,7797.140 96591.844,8235.510 97429.961,8566.610 98371.688,9004.990 98893.438,9330.560 98993.367,9648.770 98960.242,11546.950 98730.922,12597.810 97966.969,14061.290 97532.258,14792.110 97203.023,15524.770 96875.609,16151.970 96331.773,17091.869 95897.063,17822.689 95458.680,18764.410 95342.180,19395.301 95120.227,20024.350 95005.570,20549.779 94992.688,21287.961 94879.867,21707.939 94843.063,23817.029 94935.633,24557.051 95133.648,25298.920 95433.453,26253.529 95940.469,27422.740 96349.406,28168.279 96756.492,29019.279 97270.883,29766.670 97677.977,30617.670 98192.367,31365.051 98497.688,32003.301 98804.844,32536.100 100864.227,35420.191 102731.133,37246.051 103876.406,38109.930 104919.906,38761.070 106381.547,39630.469 108259.477,40823.609 109408.438,41476.590 110142.938,41700.379 110771.977,41922.328 111299.258,41931.539 111719.242,42044.352 112246.508,42053.559 112666.492,42166.379 113299.211,42177.422 113930.102,42293.922 114457.367,42303.121 115193.719,42421.461 116662.711,42869.051 117289.922,43196.461 118022.578,43525.699 118858.859,43962.250 119696.969,44293.340 120531.406,44835.340 121153.094,45479.109 121673.000,45910.129 122085.609,46444.770 122601.844,47086.699 122909.000,47619.500 123218.000,48046.840 123421.547,48472.340 123732.391,48794.219 124041.391,49221.559 125284.758,50509.102 125800.992,51151.039 126940.742,52331.289 127353.359,52865.922 128071.289,54038.809 128482.063,54678.898 128791.070,55106.238 128889.156,55529.898 129081.656,56588.129 129183.430,56800.879 129003.039,67135.430 128886.539,67766.313 128877.344,68293.594 128655.391,68922.641 128540.727,69448.070 128424.227,70078.953 128202.281,70708.000 127982.156,71231.594 127867.500,71757.031 127649.227,72175.156 127532.727,72806.047 127419.922,73226.031 126976.008,74484.117 126861.352,75009.547 126637.547,75744.047 126400.883,77216.727 126288.063,77636.711 126278.859,78163.992 126167.883,78478.508 126058.742,78687.578 126051.383,79109.398 125944.094,79213.008 125838.633,79211.172 125836.789,79316.617 125731.344,79314.781",-1,-1,-1,-1,-1,-1,-1
17991,"undefined","Normal Fallopian Tube","Polygon","51056.230,12293.080 54969.629,17741.221 53480.922,24466.381 47220.441,26572.330 40586.000,25929.090 27979.830,28979.141 16823.211,21505.811 12595.290,15946.700 16328.000,7572.920 36010.660,4013.460 39475.941,4917.850 41233.699,6952.780 46887.750,9372.180",-1,-1,-1,-1,-1,-1,-1
